,en_mort_cmb_met
1201,-1.2316908502554824
1202,0.11174042648811326
1203,-0.1812455916328314
1204,-0.23084701383646558
1205,-0.4398870702151202
1206,-1.051476103403231
1207,-0.8016405805625625
1208,-0.06012608145111573
1209,0.40095359985419315
1210,-0.35667880406800756
1211,0.6726150975157285
1212,0.8528144796911705
1213,0.38985580710137197
1214,0.1229232278186678
1215,0.018943449167473092
1216,1.242686416041889
1217,0.7568178766180969
1218,-0.061622832172790375
1219,-0.507782719265379
1220,-0.4437565387051079
1221,-1.3780346358887439
1222,1.2546780400436672
1223,2.715631869826515
1224,0.9175159742231153
1225,-0.7164520975203162
1226,-0.5536649828862775
1227,-0.35528009640257485
1228,-0.28213240669409584
1229,-0.24765888427600727
1230,0.008456211165627607
1231,-0.5516158403151389
1232,-0.2126029271981052
1233,-0.5890507402532975
1234,-0.32974000503269624
1235,0.7286578586452757
1236,-0.4815859874077949
1237,0.18930759703999273
1238,-0.5388778028384584
1239,-0.5919384932697501
1240,-0.808058685305886
1241,-0.6112330574595779
1242,-0.362584315891334
1243,-1.0430833698927386
1244,-0.5799592881904992
1245,0.6536103378297191
1246,-0.7577005763109873
1247,-0.0021198243755900146
1248,0.20216197627610671
1249,-0.5534164513953495
1250,-1.0486967960310776
1251,1.0738520397894766
1252,-0.327049644147859
1253,-0.1259881854162968
1254,-0.39793700953812083
1255,1.3377148160180221
1256,1.4631444800405757
1257,-0.6512608893090308
1258,1.1983184951604726
1259,-0.011136708293563185
1260,-0.15847164014195292
1261,-0.04506245680005155
1262,-0.5072731668604575
1263,0.020063258677036018
1264,-0.4876075391561681
1265,-0.6246831080426223
1266,0.03195854058489399
1267,-0.45341432429027734
1268,0.782136888195537
1269,0.9984794257843769
1270,-0.1263711634844015
1271,-1.0226315936147636
1272,0.008585745082716978
1273,0.5645320082358429
1274,-0.21852402733338275
1275,-0.19394764394485448
1276,0.19900648577644683
1277,0.5664502122063226
1278,0.5499544634378687
1279,-0.26253746195077016
1280,-0.19163165270191815
1281,0.6448486850576299
1282,0.427092966326303
1283,-0.17720626361081124
1284,-0.37305118187656977
1285,0.7388527640110363
1286,0.6719895727907275
1287,0.08760968811754795
1288,-0.05311870174508442
1289,-1.1679916222712512
1290,-0.015354977452390646
1291,-0.5912410380530598
1292,0.003396388171559055
1293,0.0438031900974006
1294,-1.774299354084033
1295,0.0040619537394999345
1296,-0.27856279708263243
1297,1.5504198482247866
1298,-0.47489774791462214
1299,0.014574584758113955
1300,-0.22820498615047724
1301,0.6063724673277979
1302,0.17031178721500573
1303,-0.5258502666948749
1304,0.23696264421471838
1305,-0.3318853506413122
1306,-0.2794185626796229
1307,-0.5501978405517172
1308,-0.11120864324116791
1309,-0.35747702300600565
1310,0.3665512414478384
1311,0.6273965696008632
1312,-0.48586940506105203
1313,-0.798596609533138
1314,-0.9644360019942997
1315,-0.20676775301564626
1316,-0.9621911811856134
1317,-0.09483167576331658
1318,0.5990075786463113
1319,1.4211118814047141
1320,0.2658389791741584
1321,-0.09893797829167121
1322,1.8015484567236058
1323,-0.6745963467746593
1324,-0.14024126390648403
1325,-0.871917945184976
1326,0.45313357008623345
1327,0.42884707100501557
1328,-0.6293693388417335
1329,-0.11308067864977876
1330,-0.6692536728894003
1331,-0.7001622129138597
1332,0.16804460386756645
1333,0.06511748350438094
1334,0.16174375876000785
1335,1.0921266919569443
1336,0.24985264201545432
1337,0.001534099350757806
1338,-0.681164029525489
1339,-1.2376729476727166
1340,-0.1958270665957114
1341,0.24640308390160162
1342,-0.8771579850927128
1343,-0.17656315236149098
1344,-0.6834698947885236
1345,0.7849225178059123
1346,1.435234541591561
1347,-0.43343825054950585
1348,0.32570949120791554
1349,0.9347461211584337
1350,0.6220034975552138
1351,0.2642660583580643
1352,0.06106875366069477
1353,-1.0634404939337883
1354,0.495141899774978
1355,-1.0409826770649553
1356,-0.30730888967903275
1357,1.0364722531330492
1358,1.3571735922119013
1359,0.04667763514821318
1360,-0.06925367987813301
1361,-0.572500817957737
1362,-0.564204537014723
1363,1.3224195637852645
1364,-0.06305999865092446
1365,0.34456394843610594
1366,-1.206386521493166
1367,-0.9566409987250328
1368,-0.6461140891326783
1369,0.7899411403707245
1370,-0.5812328600782123
1371,-0.6781223867025158
1372,-0.09285441821260601
1373,-0.8968015906562846
1374,0.40640952883929005
1375,-0.39106286093112697
1376,-1.124477763187847
1377,-0.5062997757646829
1378,0.8517873219764922
1379,0.4249102559564211
1380,-0.19286322283789326
1381,0.6053354771479348
1382,0.5210099345704476
1383,0.7596298818636065
1384,-0.8056564778613371
1385,0.17643539030201608
1386,0.7785659427439169
1387,0.4221044350298498
1388,-0.8613161653730669
1389,0.3937869462533885
1390,-0.1453777927636679
1391,1.431672799817474
1392,0.9053736413638294
1393,-0.6730424995693031
1394,-0.4248199632218073
1395,0.9979782927702405
1396,-0.06663666535088136
1397,-0.1987644676111299
1398,-0.5720862848919892
1399,0.2895852754110936
1400,-0.7223330336537916
1401,-0.9705564410305466
1402,-0.15666126400901073
1403,-0.7395591677518082
1404,0.05024552252045327
1405,-0.3567893658130917
1406,-0.03184099511056487
1407,-0.4602060471746835
1408,0.5506299178635639
1409,0.022378677484612988
1410,-0.35149475039083833
1411,1.0189909213233086
1412,-0.22867624441277526
1413,-0.24927105690430806
1414,-0.23041396565460018
1415,-0.1694861465015394
1416,-0.8155654603908415
1417,0.18604457362970703
1418,-0.21854068322055006
1419,-0.8927334166173421
1420,0.21109915341374993
1421,-0.7126770643398462
1422,0.13971801346963117
1423,-0.5624484672912697
1424,-0.911991487477104
1425,-0.27170357311368987
1426,-0.20538384041970653
1427,-0.5622478715166233
1428,-0.41030666502539165
1429,-0.05720038396527147
1430,0.5090725356009126
1431,0.15469914571533713
1432,-0.011857595540998855
1433,-0.060097059471227336
1434,0.7552850538584474
1435,-0.26696628660743316
1436,0.16389950083766913
1437,-0.2739232325471781
1438,-0.7388307525704073
1439,-0.4077986867608565
1440,0.805897798122186
1441,0.5264768620339388
1442,1.308850881568234
1443,0.2936730110790567
1444,-0.6039111411405169
1445,-0.20124398505001737
1446,-0.31928999868768965
1447,-1.3047607412598585
1448,-1.4397044031455082
1449,-0.34527355303063245
1450,0.04350110470873472
1451,-1.2319599307063653
1452,-0.34617917037977125
1453,-0.41757304572560466
1454,1.1033758192715082
1455,0.9255107650390381
1456,0.19267642733029489
1457,-0.10235329001452814
1458,0.021532941150333496
1459,1.1596514998349956
1460,-0.15487983293304772
1461,-1.053757000538718
1462,-0.6729151404842235
1463,0.3674300952862278
1464,0.30005376662979677
1465,-0.4742013006182117
1466,0.20314704945251522
1467,-0.5114727177615146
1468,0.5630097390486204
1469,1.6010429658930678
1470,0.12017666716659954
1471,0.23074286606039002
1472,-0.9628493600541702
1473,-0.33569149984200447
1474,-0.7244684045226953
1475,-0.6914203463188159
1476,0.07783116031135998
1477,1.6659095312809942
1478,0.24718477411822842
1479,0.46323562920972206
1480,-0.4595627040355369
1481,0.031737340390577976
1482,-1.0004014951971887
1483,-0.17204453307277082
1484,1.4348176823615006
1485,0.27793031394757195
1486,0.17611303116814253
1487,-0.9953908621645178
1488,0.6352158690983238
1489,0.126838842325898
1490,1.7743192285229412
1491,-0.006793869932250837
1492,-0.28278583055616946
1493,0.9696743330584285
1494,0.1806336372851771
1495,0.27157527510162444
1496,-0.1931473809259593
1497,-1.143600725415263
1498,-0.6331529907540879
1499,-0.6157852938898399
1500,0.4597034727704437
1501,-0.3780037348750041
1502,-0.1594716047232739
1503,-0.263249685430762
1504,0.2083496809463155
1505,-0.269580399358158
1506,0.7466959127344209
1507,-0.14854973347998848
1508,-0.4902262689400541
1509,-0.17681292748574098
1510,-0.1581573919774799
1511,0.4530231345901699
1512,0.4508308917045373
1513,-0.05294753054470675
1514,0.3218942748153358
1515,0.7599060333385835
1516,0.8033681959773397
1517,0.2721514345592666
1518,-0.6433836010081639
1519,-1.4663458185605527
1520,1.6739704763832086
1521,-0.53379868012125
1522,-0.42465556196977844
1523,-1.0738421592097376
1524,-0.18446849834646908
1525,-0.3792874225699918
1526,-0.401173916083941
1527,0.031094538797755807
1528,-0.5973530319540084
1529,0.6835399803495249
1530,0.9702200159552373
1531,0.1335825540385768
1532,0.09807290804836316
1533,-0.76813347859533
1534,0.34277363961695995
1535,0.0723692457345641
1536,-0.1086928012010412
1537,-0.45655812462277007
1538,-0.2601498495762796
1539,0.3024526256295737
1540,0.4281690922671971
1541,0.019519658230612177
1542,-0.7563046274374985
1543,0.24368629382100052
1544,-0.22445331361439624
1545,0.14374250243000922
1546,0.6197806297405773
1547,-0.3581665490196845
1548,-0.43119744351971123
1549,-0.8399924866975383
1550,0.762427646409383
1551,-0.007291849220586195
1552,-0.430485078633923
1553,-0.3566688187258969
1554,-0.1519960454947949
1555,-0.2940102975252152
1556,-0.5682653090222636
1557,0.4034729432880663
1558,-0.12339238254023695
1559,-0.4772036824793601
1560,-0.6083148034280276
1561,-0.2560059534659778
1562,-0.5931955162243358
1563,0.6484749362623092
1564,0.25581093759037893
1565,0.41371602996037043
1566,0.2716645791349469
1567,-0.656659056929248
1568,-0.2555738441841301
1569,0.40335868713866
1570,-0.5346704781877392
1571,-0.3710033356612752
1572,-0.4868709628212821
1573,0.7975390921398784
1574,0.08058777503152599
1575,-0.043469513518422584
1576,0.10616997710216979
1577,-0.5511697110270424
1578,0.04211178426145475
1579,-0.2574086635697393
1580,-0.7217376840097662
1581,-0.33459632235869263
1582,-0.47108836919511404
1583,-0.2744488550922819
1584,-0.4967734692263878
1585,0.6463610300903655
1586,-0.3976369931514961
1587,0.6451152089155856
1588,-0.15441663778226553
1589,1.4243816766985733
1590,0.6103617657197503
1591,0.8061314670008944
1592,-0.19961556293412916
1593,1.5213685639145968
1594,-0.2411762368880278
1595,0.5020710883350006
1596,-1.00538932734012
1597,-0.3959502725341648
1598,-0.2969812749465747
1599,-0.1438561879069886
1600,-0.6323830113027107
1601,0.2791445191922393
1602,0.20181958581897103
1603,-0.3560673932177105
1604,0.6279304454476283
1605,-0.5739056679580962
1606,0.2061107549471775
1607,-0.2584301396149331
1608,-1.1275238955567735
1609,-0.2798502571899753
1610,0.8718604041217412
1611,1.2085181967777416
1612,1.340831671467198
1613,-0.10922347698546904
1614,0.4906543120777986
1615,-0.5148506548356097
1616,-0.3106599124184502
1617,-0.1901224217902687
1618,-0.7871100043281059
1619,-0.034210873986986294
1620,-0.2103656264264705
1621,0.21704710514758505
1622,-0.15195125971516438
1623,-0.3354314000109915
1624,-0.29149048871498295
1625,-0.49157123620098186
1626,-0.996444256936149
1627,1.653917985154875
1628,0.07309168360359737
1629,0.07206774557622839
1630,-0.5361610070504228
1631,-0.37142702353001744
1632,1.054591557167778
1633,-0.12568768453063733
1634,1.039480334971571
1635,0.49948764227041015
1636,1.2626751616725747
1637,-0.45718350457796053
1638,0.5407891335392466
1639,-0.6248986964342893
1640,-0.20217604627926508
1641,0.037229867976879855
1642,0.9316507408296877
1643,-1.0639676650803684
1644,-1.3634779359581732
1645,-1.3868808371035997
1646,0.01879247862764516
1647,0.09087010338563126
1648,-0.41025078384952257
1649,0.0531432535378379
1650,-0.2895602102348134
1651,-0.9759014857096394
1652,-0.6832047649273992
1653,-1.3327241877549716
1654,0.4156538752062504
1655,-0.33665265145580336
1656,-0.08622355522670443
1657,0.2166657662888221
1658,1.5189393689195627
1659,0.4564546655092085
1660,0.8316693176845839
1661,-0.5318570004119828
1662,-0.48423334967777715
1663,-0.14307349668865948
1664,-1.010916229892972
1665,-1.0972530717038158
1666,-0.27152997856888306
1667,-0.21645657903494797
1668,-0.22854127300893481
1669,0.4830496377976414
1670,-0.5059392050408796
1671,0.16215848517780798
1672,-0.7338786400044478
1673,-0.27211947311334306
1674,0.0004320145269435073
1675,0.4487772885619309
1676,2.3955361147390652
1677,0.3441585634879523
1678,1.1535268454589522
1679,-0.17313283833499446
1680,0.061038914807098874
1681,-0.32555809715827877
1682,-0.07850888394128104
1683,-0.24397563753240903
1684,1.3393834707858063
1685,0.4643980240379975
1686,-0.23121964042803247
1687,-0.09092537620456322
1688,0.3734552876114633
1689,0.6945147999431672
1690,0.20677549307344076
1691,0.7653125533875238
1692,0.14178768210404186
1693,0.5248138677620293
1694,0.25271077541870207
1695,-0.5771606053107954
1696,-0.11535345110447763
1697,0.29486859231538465
1698,0.27769224383202445
1699,-0.4609836301248092
1700,-0.2835854809795888
1701,-0.5931631574728228
1702,0.4955234930426977
1703,-0.06082567923237815
1704,-0.6562704555013894
1705,0.9354380588515613
1706,-0.6023119250709844
1707,0.2742260008863783
1708,-0.26069799139666777
1709,-0.7342671790690309
1710,0.2658197256692569
1711,0.0701192780629776
1712,-0.0173935846731915
1713,-0.4775572900951488
1714,-1.3812176778992098
1715,0.1312672612147844
1716,0.6464785675744342
1717,0.10069517868737134
1718,-1.1099061344546854
1719,-0.43015098091185694
1720,1.0966848557084306
1721,0.05038553324698936
1722,0.18307860755740588
1723,0.020415088567752062
1724,-0.15620077232098023
1725,-0.16107198040813409
1726,-0.9968469424577814
1727,-0.5184417662221882
1728,-0.44185678376841936
1729,-0.5573223236997611
1730,1.2342048744293679
1731,1.4460966823937578
1732,-0.07715597859309552
1733,1.2683673004988036
1734,-0.49781959917669016
1735,-0.341937078854474
1736,-0.7155748001148224
1737,-0.6447224859832439
1738,0.14683029481103818
1739,-0.10503906742247403
1740,0.23651023940271507
1741,0.7624841022662012
1742,-0.052671921775645496
1743,0.6399766078970083
1744,-0.2912558143608816
1745,-0.8039214818328863
1746,-0.2850011895258094
1747,-0.08721546011585327
1748,0.16287812723015818
1749,1.3435965837606678
1750,-0.47868404357843586
1751,-0.6807080988414878
1752,-0.38910887586540566
1753,-1.6497155995233095
1754,0.8226675615781469
1755,-0.01573309681931565
1756,2.1123780209814687
1757,1.0846419778868859
1758,0.29803306621764597
1759,0.536483588740506
1760,1.1532728875966283
1761,-0.1515309913518018
1762,-0.1847076045807762
1763,0.29530333603798736
1764,0.2925963421264012
1765,0.6459126425284302
1766,-0.4058330079011425
1767,0.08896192019252573
1768,-0.30992581995192603
1769,-0.5670118371824452
1770,-0.3434396750223852
1771,1.1809237936221009
1772,-1.0184115448711801
1773,1.9651059016422259
1774,0.7391418058358625
1775,-0.3080372918368004
1776,0.9124310223662225
1777,-0.27817638733635625
1778,-0.06229264806158388
1779,-0.4702328272542211
1780,0.20149037428749966
1781,-0.4096272257377334
1782,0.055879620763178275
1783,-0.8774672846192394
1784,-0.2928669650421102
1785,0.7437278698049226
1786,-0.9184616337454147
1787,1.1228044068746037
1788,0.052784211774407355
1789,-0.6549876134617968
1790,-0.8806216749266939
1791,-0.25256712690362576
1792,-0.6200333101956846
1793,-0.020288961093257105
1794,-1.4187136564920952
1795,0.38799782879561545
1796,0.2360909991853873
1797,-0.5768649369137081
1798,0.41017512777014287
1799,-0.14451971813499065
1800,-0.4144989781337762
1801,-1.9614398136595004
1802,0.19991358270644935
1803,1.9186110224172428
1804,0.16421890112309717
1805,0.7933909769852289
1806,0.31151647886442324
1807,-0.22419639019707427
1808,-0.4032342716476891
1809,0.5147598913134098
1810,0.5603023107439492
1811,-0.9427271061227348
1812,0.013084085571783368
1813,-0.8586721144119838
1814,-0.9531304124538328
1815,-0.9072596248669895
1816,0.7655459802076353
1817,0.7243872105151714
1818,0.0178679682334511
1819,-0.3965346648385234
1820,0.19474612272891703
1821,-0.32100408187551416
1822,-0.9276265547839564
1823,-0.3256911277260986
1824,1.0073626196633771
1825,0.2219834066162837
1826,0.540277654623479
1827,-0.28485565895222226
1828,-0.14152867174183953
1829,0.12112613577545418
1830,-0.32736245987020757
1831,-0.6416547442788206
1832,-0.20547343903073903
1833,0.9150688193805739
1834,-0.6101481174048734
1835,-0.3423136682631034
1836,0.2739541867536936
1837,0.02822793802314009
1838,0.08175804791194712
1839,0.13245506778212096
1840,-0.08923674836063208
1841,-0.9449727997163762
1842,0.37420351379955274
1843,0.15684749933553488
1844,-0.6905842208434932
1845,0.3139827744252016
1846,-0.04952744436587144
1847,-0.1478079912817731
1848,0.30539051697558905
1849,-0.5849382808996544
1850,0.3613066118981026
1851,-0.3343250968414107
1852,-0.4223151629531595
1853,-0.675911598108728
1854,0.18854737288912804
1855,-0.08888343115695294
1856,0.20291502963532268
1857,-0.197148207715129
1858,0.7747597575640297
1859,-0.9139643391928851
1860,-0.8481007245189541
1861,-0.798368132213686
1862,0.20540244112597536
1863,-0.16948671629164574
1864,0.4394741874870801
1865,-0.6049474958876684
1866,1.592949095788095
1867,0.6856167246194599
1868,0.260234318762677
1869,0.404750042618264
1870,0.9125531785238652
1871,-0.3724033066110622
1872,1.6996957424435997
1873,-0.35285830665068607
1874,0.5415647720926593
1875,-0.7252583700960229
1876,-0.3662056747807129
1877,0.9154518106465775
1878,-0.42119180287969954
1879,0.6247085792394473
1880,1.6126096784415647
1881,0.3083819909116047
1882,-0.1612264263708466
1883,-0.1485016303299924
1884,-0.1207048507114376
1885,-0.9599434090275861
1886,-0.044390946836750385
1887,0.1563870203202558
1888,-0.19925195349033548
1889,-0.4268605431535543
1890,-0.004078704948079805
1891,-0.21511666302662671
1892,0.6077403848213152
1893,-0.11827009274077073
1894,0.07014437572142007
1895,-0.3931477436661762
1896,-0.48452166105314726
1897,-0.25790465341499125
1898,0.045964530811713485
1899,0.14106436514067677
1900,1.0939740982792954
1901,-0.10465933528785618
1902,0.7930395755050511
1903,-0.4733189419941663
1904,-0.5948397216503509
1905,-0.4119487767055944
1906,0.4342294350512941
1907,-0.4602789511533427
1908,-0.444985645435846
1909,-0.6373418084982659
1910,-0.10297934240001735
1911,-0.5246953622315482
1912,0.07216748344693384
1913,-0.5356389131314642
1914,0.3428378155310294
1915,0.3255023622915962
1916,0.5940752058565781
1917,-0.2599930632547535
1918,-0.40656253150203864
1919,0.2016584223971022
1920,-0.2552178039985378
1921,-0.13664326448188457
1922,0.45082457261232844
1923,0.933954407862491
1924,0.16221387295207873
1925,0.9907009196935711
1926,-0.23882215651905872
1927,0.8824423057969852
1928,-0.29623892013030256
1929,1.415332061405648
1930,0.37384210015356184
1931,0.17629352267378354
1932,-0.7727426882057126
1933,1.1420192040517434
1934,-0.6251800752939676
1935,-1.0444809097548167
1936,0.4026997689198503
1937,0.05736548449495888
1938,-0.08698279493115096
1939,-0.6600727263316819
1940,0.6190253856174693
1941,1.6573297703923606
1942,-0.5922781362555273
1943,0.39051004046866117
1944,-0.6435359074405418
1945,1.4278708776323519
1946,0.9282612820885551
1947,-0.42397471068178466
1948,-0.346416427476585
1949,-0.9261266060683402
1950,0.7616586888159572
1951,-0.27898763398500265
1952,1.6699808716254454
1953,-0.10002702432754886
1954,0.9041269292268643
1955,-0.5189197102614551
1956,-0.7394112038642843
1957,1.1475713216951555
1958,-0.7598265428240697
1959,-0.2989932138605235
1960,0.3115425537254371
1961,-0.9651902715342984
1962,-0.8267224587895577
1963,0.18024630158693405
1964,0.6247066050207579
1965,-0.00394542311966566
1966,0.5103193557854894
1967,1.263024824201112
1968,-0.7300891160453357
1969,-0.17954185059204056
1970,2.5841393676793962
1971,0.40697902142424064
1972,-0.6104957016268716
1973,0.17361539116153737
1974,-0.5402926000756043
1975,0.4058095983187399
1976,0.0029150530505338596
1977,0.6741724932107348
1978,0.08928788172825676
1979,-0.7347412075625767
1980,-0.1566598654446936
1981,-1.1501644852351693
1982,-0.053099028419077494
1983,-0.46901345925103255
1984,-0.9145797945007585
1985,-0.704422065095888
1986,-0.890229410921318
1987,0.48594675983484525
1988,1.480959123568129
1989,0.005760192078315301
1990,-0.07747708760595479
1991,0.24280143468466417
1992,-0.7702476123729616
1993,-0.27253271648451405
1994,1.096431888436996
1995,-0.11846761479723578
1996,-1.1056348752017353
1997,0.7557117102536526
1998,0.42825829532358883
1999,-0.914203070071678
2000,-0.5720288724782675
2001,-0.46018514659191917
2002,-0.24901443862441638
2003,-0.4212194834051267
2004,0.5946225863486654
2005,0.19367231667300502
2006,0.5526687065987195
2007,0.29395234059309716
2008,-0.31890493910486595
2009,0.7833741007511345
2010,1.2788543090125473
2011,0.45269335144114264
2012,0.8904367504052925
2013,-2.148009355935236
2014,-0.17956283654789715
2015,0.8091889866318682
2016,-0.23869576695321426
2017,-0.06286919848826512
2018,0.4498420291229804
2019,-0.39273431497371575
2020,1.0436426381734776
2021,0.4279251957164508
2022,-0.21305928992110545
2023,0.3852769867426651
2024,0.22480523549410122
2025,0.3265231039307144
2026,-0.35134425630536903
2027,0.09145962586171995
2028,0.41323953539955155
2029,0.07743344405534637
2030,-0.3437191037171379
2031,0.7379826053180856
2032,-0.42242018088770544
2033,0.3609271840600634
2034,0.6739923778589818
2035,-0.42399852565312196
2036,-0.5908585151968565
2037,0.6455065759774862
2038,-0.13973017710148553
2039,-0.21605525792807964
2040,-0.05812362190802518
2041,-0.17862224306447114
2042,-0.27590904077072076
2043,-0.27837088049517356
2044,1.0858526588073725
2045,0.7766241403981793
2046,1.0879344833647702
2047,0.7562500000679567
2048,-0.43892071851677444
2049,-0.17154711199074935
2050,-0.79501497793175
2051,-0.7716077472481784
2052,-0.15464342862054736
