outcome,variable,model,N,N_event,coef,se(coef),exp(coef),exp(coef) lower 95%,exp(coef) upper 95%,p,C,MH_coef,MH_HR,MH_LL,MH_UL,MH_p,HR_CI,MH_CI,Concordance
died,aa_coefs_frailty_cmb_ffs,0,2160,274,0.5110479400600566,0.054718335143837574,1.6670372350136078,1.497507372025967,1.855759240211357,9.668910693424866e-21,0.6243577451631143,,,,,,1.67 (1.5; 1.86),nan (nan; nan),0.62
cancer_inc,aa_coefs_mort_allprot,8,1924,334,0.15552815310666204,0.06292703394130335,1.1682748261700624,1.0327172475068882,1.3216261011982235,0.013452370068073802,0.5798808735936466,-0.016130984610325704,0.9839984229637088,0.8713860963400204,1.1111640413611183,0.7947623975845315,1.17 (1.03; 1.32),0.98 (0.87; 1.11),0.58
cancer_inc,aa_coefs_mort_allprot,9,1878,328,0.15444029912153515,0.06489701379995616,1.1670046047776594,1.0276190139777361,1.3252963686420922,0.01732320595396232,0.5812241203633447,-0.010983461759201073,0.9890766362276852,0.8747298219531775,1.1183711447576983,0.860905304291389,1.17 (1.03; 1.33),0.99 (0.87; 1.12),0.58
died,aa_coefs_mort_cmb,0,2160,274,0.5788949494772678,0.039195553642896064,1.784065858145479,1.6521427404272202,1.9265229984773073,2.307458774006846e-49,0.7127790713600877,,,,,,1.78 (1.65; 1.93),nan (nan; nan),0.71
died,aa_coefs_mort_cmb,1,2160,274,0.5656391716790087,0.04178717028095176,1.7605727313945925,1.6221263055471384,1.9108353843535781,9.561835626961452e-42,0.713045982461131,,,,,,1.76 (1.62; 1.91),nan (nan; nan),0.71
died,aa_coefs_mort_cmb,2,2136,268,0.5571959109364079,0.043963700966469496,1.745770334950315,1.6016408586764568,1.9028698262050245,8.240369510927341e-37,0.7130688793564135,,,,,,1.75 (1.6; 1.9),nan (nan; nan),0.71
died,aa_coefs_mort_cmb,3,2125,265,0.5152687332582124,0.05021699467395338,1.674088324563649,1.5171676861883343,1.847239262972562,1.0577845959907418e-24,0.7160714482728185,,,,,,1.67 (1.52; 1.85),nan (nan; nan),0.72
died,aa_coefs_mort_cmb,4,2075,256,0.5101378553917707,0.053814603191232435,1.6655207801403928,1.4987975769777986,1.8507899343371792,2.553986601899661e-21,0.7195820810735082,,,,,,1.67 (1.5; 1.85),nan (nan; nan),0.72
died,aa_coefs_mort_cmb,5,2160,274,0.5463862809914943,0.044615109890657347,1.7270008321153478,1.5823993520915138,1.8848161623581206,1.7504852602992004e-34,0.7163718352596589,0.09359368644920159,1.0981134768747651,0.9834376639257926,1.226161303686835,0.09627587212011468,1.73 (1.58; 1.88),1.1 (0.98; 1.23),0.72
died,aa_coefs_mort_cmb,6,2160,274,0.5131177390206683,0.050136954688650946,1.6704912402650802,1.5141452881717117,1.842980991059231,1.391664992364203e-24,0.7168564896273429,0.12024726850936458,1.1277756805165662,1.005450370564898,1.2649833575077578,0.04009631995736802,1.67 (1.51; 1.84),1.13 (1.01; 1.26),0.72
died,aa_coefs_mort_cmb,7,2136,268,0.5103694996423702,0.05165164588994128,1.6659066331419556,1.5055136474437727,1.8433874146929745,5.03321540212539e-23,0.7165857850571227,0.11045732305230342,1.1167886869027088,0.9934885469685588,1.2553913932873426,0.0642387437140463,1.67 (1.51; 1.84),1.12 (0.99; 1.26),0.72
died,aa_coefs_mort_cmb,8,2125,265,0.4623898022636528,0.05766280729300663,1.5878641356410679,1.418177755472214,1.7778536601116186,1.0673372980754036e-15,0.719954986264191,0.11726910417742821,1.1244219756313572,0.9971619122798447,1.267923256707686,0.055673013083309124,1.59 (1.42; 1.78),1.12 (1.0; 1.27),0.72
died,aa_coefs_mort_cmb,9,2075,256,0.46888857509585447,0.06015817148509186,1.598216907667193,1.4204599471483323,1.798218449651612,6.478578484366899e-15,0.7231786096749306,0.10007813054225886,1.105257269052046,0.9749541707832469,1.2529754396670745,0.117898526775311,1.6 (1.42; 1.8),1.11 (0.97; 1.25),0.72
CVD_inc,aa_coefs_mort_cmb,0,2063,191,0.34800267472767865,0.06116066626112138,1.4162360377806873,1.2562485914432382,1.596598418792628,1.2705781786907181e-08,0.61990293275812,,,,,,1.42 (1.26; 1.6),nan (nan; nan),0.62
CVD_inc,aa_coefs_mort_cmb,1,2063,191,0.2794983629494745,0.06575452631626513,1.322466247849095,1.1625569651392254,1.5043709935457807,2.1316715896515016e-05,0.6501016302318828,,,,,,1.32 (1.16; 1.5),nan (nan; nan),0.65
CVD_inc,aa_coefs_mort_cmb,2,2041,191,0.26716393412023837,0.06645728022909662,1.3062545684727023,1.1467250055552447,1.487977491891889,5.817707766292553e-05,0.6527071199750062,,,,,,1.31 (1.15; 1.49),nan (nan; nan),0.65
CVD_inc,aa_coefs_mort_cmb,3,2030,190,0.19738359049139498,0.07292397807412175,1.2182112453427754,1.0559651890825084,1.4053859479676838,0.006795490872336335,0.6660741145904554,,,,,,1.22 (1.06; 1.41),nan (nan; nan),0.67
CVD_inc,aa_coefs_mort_cmb,4,1982,189,0.20411239999310984,0.07532338422970233,1.2264359971068772,1.0581068065477246,1.421543879778168,0.006732084419794945,0.6755783838110516,,,,,,1.23 (1.06; 1.42),nan (nan; nan),0.68
CVD_inc,aa_coefs_mort_cmb,5,2063,191,0.3196419508155537,0.06656403748919815,1.3766347731258752,1.2082570114082138,1.5684769719404144,1.570716857746786e-06,0.6139987002392113,0.05981854702627411,1.0616438906259016,0.9191785536791703,1.2261902173325723,0.41584318906431617,1.38 (1.21; 1.57),1.06 (0.92; 1.23),0.61
CVD_inc,aa_coefs_mort_cmb,6,2063,191,0.20584613066625235,0.07494728076095522,1.2285641511035672,1.060724494079941,1.4229612701515268,0.0060226497224629,0.6506593290100156,0.16037333656219532,1.1739490672983468,1.008756111938453,1.3661938661886823,0.03820638141815122,1.23 (1.06; 1.42),1.17 (1.01; 1.37),0.65
CVD_inc,aa_coefs_mort_cmb,7,2041,191,0.1970867417618634,0.07545135914326757,1.2178496745508645,1.0504354529113,1.411945708508837,0.008998706790985639,0.6544231136892465,0.1548768520467086,1.1675141752707179,1.0031611168499592,1.3587940427140168,0.04542088777888466,1.22 (1.05; 1.41),1.17 (1.0; 1.36),0.65
CVD_inc,aa_coefs_mort_cmb,8,2030,190,0.1314765527045257,0.08126017730905193,1.1405111655065667,0.972592134434601,1.3374215897821589,0.10566900043225226,0.6670454599037142,0.14708226990168946,1.1584492646166877,0.9911805586617802,1.3539457437531075,0.06451213780563109,1.14 (0.97; 1.34),1.16 (0.99; 1.35),0.67
CVD_inc,aa_coefs_mort_cmb,9,1982,189,0.1392765602780662,0.08274401154837614,1.149441946034002,0.9773614636888008,1.35182001377038,0.09233207745804428,0.6757040143798682,0.15514419192478915,1.1678263400931856,0.9983210986155692,1.3661119278223535,0.0525057525412796,1.15 (0.98; 1.35),1.17 (1.0; 1.37),0.68
cancer_inc,aa_coefs_mort_cmb,0,1955,341,0.12884529583305426,0.04881169751136758,1.1375141323765128,1.0337325911047484,1.2517148172463641,0.008299420322118332,0.5409044081902012,,,,,,1.14 (1.03; 1.25),nan (nan; nan),0.54
cancer_inc,aa_coefs_mort_cmb,1,1955,341,0.12263155994259242,0.05125134048905161,1.1304678345747803,1.0224286007963037,1.2499234900245104,0.01672270677887801,0.5397936077337907,,,,,,1.13 (1.02; 1.25),nan (nan; nan),0.54
cancer_inc,aa_coefs_mort_cmb,2,1935,334,0.15323490109262386,0.05238388809110231,1.1655987472065268,1.0518645666098092,1.2916305792753326,0.003442021405683279,0.5756069018491883,,,,,,1.17 (1.05; 1.29),nan (nan; nan),0.58
cancer_inc,aa_coefs_mort_cmb,3,1924,334,0.11445159536974574,0.05628277297682949,1.1212583656537738,1.0041479664823958,1.252026956697136,0.04200099975248402,0.584056786182375,,,,,,1.12 (1.0; 1.25),nan (nan; nan),0.58
cancer_inc,aa_coefs_mort_cmb,4,1878,328,0.12120447665591456,0.05888043370130485,1.1288557134111155,1.0058178052833484,1.26694438595858,0.039543620743776334,0.5866168404622022,,,,,,1.13 (1.01; 1.27),nan (nan; nan),0.59
cancer_inc,aa_coefs_mort_cmb,5,1955,341,0.13745616145640516,0.05289766342071968,1.1473514066548967,1.0343556229265685,1.2726911529985714,0.009362388369842881,0.5427582611061155,-0.023691760513693937,0.976586685947563,0.8727606830325765,1.0927641147355005,0.6795224211951356,1.15 (1.03; 1.27),0.98 (0.87; 1.09),0.54
cancer_inc,aa_coefs_mort_cmb,6,1955,341,0.1303905831554824,0.058153938896797826,1.139273277386541,1.0165463567833477,1.2768169320621507,0.0249508694392399,0.5407734294515769,-0.01726662258759299,0.9828815912632957,0.8715994247316838,1.1083717990539774,0.7782166402441594,1.14 (1.02; 1.28),0.98 (0.87; 1.11),0.54
cancer_inc,aa_coefs_mort_cmb,7,1935,334,0.15964520073416158,0.05870126604183739,1.1730945840498466,1.0456020390447218,1.3161325740951646,0.006535676181209099,0.5766637281739587,-0.014867483686075236,0.9852424916560495,0.8730941894302046,1.1117961602723723,0.8094509399537855,1.17 (1.05; 1.32),0.99 (0.87; 1.11),0.58
cancer_inc,aa_coefs_mort_cmb,8,1924,334,0.1160741289278833,0.06223620784341758,1.1230791216988358,0.9941108126702484,1.2687787895676077,0.06217329374222909,0.5845810461841917,-0.003806700642829437,0.9962005356570082,0.8816093856280738,1.125686186446729,0.9513147158233058,1.12 (0.99; 1.27),1.0 (0.88; 1.13),0.58
cancer_inc,aa_coefs_mort_cmb,9,1878,328,0.1219341720227273,0.06416225312410427,1.1296797348007237,0.9961857594979912,1.281062584012984,0.057380184657189914,0.5868715719643592,-0.0017976403872104285,0.998203974400523,0.8825607680293013,1.1290000763731192,0.9771720006894519,1.13 (1.0; 1.28),1.0 (0.88; 1.13),0.59
died,aa_coefs_mort_cmb_ffs,0,2160,274,0.6030160588138893,0.047025628357525766,1.8276227137493328,1.6667031622608772,2.0040789862554163,1.216767103249125e-37,0.6974527549791212,,,,,,1.83 (1.67; 2.0),nan (nan; nan),0.7
died,aa_coefs_mort_cmb_ffs,1,2160,274,0.6049054260576756,0.05056237356629415,1.8310790283343015,1.6583199223670118,2.0218356921262703,5.51533814180999e-33,0.7042589880557282,,,,,,1.83 (1.66; 2.02),nan (nan; nan),0.7
died,aa_coefs_mort_cmb_ffs,2,2136,268,0.6028195896326373,0.05132096496367126,1.8272636774820603,1.6524058992628181,2.020624925470692,7.398111849335352e-32,0.7073963343299103,,,,,,1.83 (1.65; 2.02),nan (nan; nan),0.71
died,aa_coefs_mort_cmb_ffs,3,2125,265,0.5551691585548951,0.05730209747241765,1.7422356739176645,1.557152933587916,1.9493172944017465,3.375756629691582e-22,0.7114192933873204,,,,,,1.74 (1.56; 1.95),nan (nan; nan),0.71
died,aa_coefs_mort_cmb_ffs,4,2075,256,0.5448376362289021,0.060754498103844895,1.7243283911866336,1.5307548933113915,1.942380464465021,3.0233989836082144e-19,0.7170065520537061,,,,,,1.72 (1.53; 1.94),nan (nan; nan),0.72
died,aa_coefs_mort_cmb_ffs,5,2160,274,0.562341097004414,0.05218490067562975,1.754775795674424,1.5841699370728852,1.943754909763281,4.472151354272455e-27,0.7081502709498875,0.12888118525969935,1.1375549578391213,1.019094226367379,1.26978570638852,0.021614432869844786,1.75 (1.58; 1.94),1.14 (1.02; 1.27),0.71
died,aa_coefs_mort_cmb_ffs,6,2160,274,0.5257735601196024,0.05943971049380902,1.691767025839749,1.5057240341050324,1.900796962054087,9.112486100412595e-19,0.7103171676517793,0.1536720073508948,1.166108349080534,1.0389560457626414,1.3088221463663234,0.009088096069877531,1.69 (1.51; 1.9),1.17 (1.04; 1.31),0.71
died,aa_coefs_mort_cmb_ffs,7,2136,268,0.5367902986740002,0.06007231843187854,1.7105078225423036,1.5205174705608497,1.9242376806753854,4.044815437386826e-19,0.7123719976313243,0.13176717606220065,1.140842672860509,1.0136730975599086,1.283966208980494,0.028875849551355883,1.71 (1.52; 1.92),1.14 (1.01; 1.28),0.71
died,aa_coefs_mort_cmb_ffs,8,2125,265,0.4854097632326344,0.06543505359710812,1.6248406724191324,1.4292636975601585,1.8471799257577763,1.1873028374219898e-13,0.7163288797684587,0.1370364001604587,1.1468698940087896,1.0172755713653132,1.292973694451758,0.025095420211090243,1.62 (1.43; 1.85),1.15 (1.02; 1.29),0.72
died,aa_coefs_mort_cmb_ffs,9,2075,256,0.4920935329062542,0.06761561520252603,1.6357371072959312,1.4327123017875132,1.8675318700388228,3.3928522245373616e-13,0.720871764755555,0.11609628472521644,1.1231040046878955,0.9906155973668437,1.27331187667428,0.06987150000883148,1.64 (1.43; 1.87),1.12 (0.99; 1.27),0.72
CVD_inc,aa_coefs_mort_cmb_ffs,0,2063,191,0.32815955260933377,0.06192193694253438,1.388410479132717,1.2297301884636753,1.5675663463819096,1.1607661849112519e-07,0.620880057890055,,,,,,1.39 (1.23; 1.57),nan (nan; nan),0.62
CVD_inc,aa_coefs_mort_cmb_ffs,1,2063,191,0.2699626545882323,0.06727343133160774,1.3099155304849128,1.1481008610112857,1.494536547506956,5.997316253812383e-05,0.6507745560302909,,,,,,1.31 (1.15; 1.49),nan (nan; nan),0.65
CVD_inc,aa_coefs_mort_cmb_ffs,2,2041,191,0.26160158532899336,0.06816585862732338,1.2990088951155048,1.1365518177777423,1.4846873527408213,0.00012418117490323942,0.6517698516691303,,,,,,1.3 (1.14; 1.48),nan (nan; nan),0.65
CVD_inc,aa_coefs_mort_cmb_ffs,3,2030,190,0.17661302891035485,0.0757304640551533,1.1931692817619837,1.0285849748054838,1.3840887917010798,0.01969403259389805,0.6615757484309944,,,,,,1.19 (1.03; 1.38),nan (nan; nan),0.66
CVD_inc,aa_coefs_mort_cmb_ffs,4,1982,189,0.17199941031676746,0.07760509584047792,1.1876771328604085,1.0200954664268906,1.3827891784093282,0.026668108940670156,0.6706932874620692,,,,,,1.19 (1.02; 1.38),nan (nan; nan),0.67
CVD_inc,aa_coefs_mort_cmb_ffs,5,2063,191,0.31300626223727074,0.06561944442108097,1.3675300947987195,1.2024901293056074,1.5552215478559719,1.8420484236311508e-06,0.62485769462996,0.07767381185522784,1.0807700667845532,0.9381892458827177,1.2450195335147836,0.28190138857009667,1.37 (1.2; 1.56),1.08 (0.94; 1.25),0.62
CVD_inc,aa_coefs_mort_cmb_ffs,6,2063,191,0.19379475670697488,0.07509829737268714,1.2138471234071073,1.0477078715876766,1.4063317447170738,0.00986436586188985,0.6522632891322484,0.1732294711440374,1.1891389468527322,1.0245094210021433,1.3802229690956325,0.02270019535933591,1.21 (1.05; 1.41),1.19 (1.02; 1.38),0.65
CVD_inc,aa_coefs_mort_cmb_ffs,7,2041,191,0.1885902984599059,0.0760876986298192,1.2075461176183977,1.0402500838420825,1.4017471844747535,0.013190239431964795,0.6550992525168685,0.16503820458740293,1.1794381777996032,1.0154811229479168,1.3698673306826166,0.030685139036172312,1.21 (1.04; 1.4),1.18 (1.02; 1.37),0.66
CVD_inc,aa_coefs_mort_cmb_ffs,8,2030,190,0.10740327041200297,0.08247246468812798,1.1133831584434213,0.9472049489050477,1.3087157736437398,0.19281642202027083,0.6647538394073851,0.162404566192809,1.176336050863844,1.0094079489307377,1.3708694349274375,0.03753592641546584,1.11 (0.95; 1.31),1.18 (1.01; 1.37),0.66
CVD_inc,aa_coefs_mort_cmb_ffs,9,1982,189,0.10359736333125306,0.08361833737659989,1.109153779014858,0.9414899867402865,1.30667571915696,0.2153709946347279,0.6732735460677632,0.17302892390932462,1.1889004922367579,1.0186857554297735,1.3875568328178594,0.028178126393689842,1.11 (0.94; 1.31),1.19 (1.02; 1.39),0.67
cancer_inc,aa_coefs_mort_cmb_ffs,0,1955,341,0.11171269318612637,0.05027722004658923,1.1181915504382927,1.013258274360686,1.233991742392137,0.026287727884604026,0.5254715864295951,,,,,,1.12 (1.01; 1.23),nan (nan; nan),0.53
cancer_inc,aa_coefs_mort_cmb_ffs,1,1955,341,0.1197543461253444,0.05348625335267361,1.127219911626202,1.015035123050939,1.2518037064051597,0.025157589054477774,0.5330079015442897,,,,,,1.13 (1.02; 1.25),nan (nan; nan),0.53
cancer_inc,aa_coefs_mort_cmb_ffs,2,1935,334,0.15453650112333042,0.05460551795051041,1.1671168783571282,1.0486584206295586,1.2989566296795845,0.004654031716761961,0.5688251699943808,,,,,,1.17 (1.05; 1.3),nan (nan; nan),0.57
cancer_inc,aa_coefs_mort_cmb_ffs,3,1924,334,0.11275787070955631,0.0597288529670757,1.1193608700805573,0.9957007384555013,1.2583788572970898,0.0590488882803438,0.5748173524869908,,,,,,1.12 (1.0; 1.26),nan (nan; nan),0.57
cancer_inc,aa_coefs_mort_cmb_ffs,4,1878,328,0.12412059327096321,0.06153249851307085,1.1321523927274766,1.0035253116522245,1.277266278663385,0.0436793299120281,0.581440913131138,,,,,,1.13 (1.0; 1.28),nan (nan; nan),0.58
cancer_inc,aa_coefs_mort_cmb_ffs,5,1955,341,0.1299719085534582,0.053159204460325175,1.1387963924373086,1.026117007213222,1.2638492631072318,0.014486987022696208,0.534874348569687,-0.012967128505191413,0.987116582484603,0.8841342481766906,1.1020941100579924,0.8175707532859262,1.14 (1.03; 1.26),0.99 (0.88; 1.1),0.53
cancer_inc,aa_coefs_mort_cmb_ffs,6,1955,341,0.12290218461016289,0.05950910670619594,1.1307738084568837,1.006286154168739,1.270661829734045,0.03889775952453732,0.5332748966653317,-0.007261130561858485,0.9927651677563224,0.8823751246247216,1.1169656201826996,0.903903016770352,1.13 (1.01; 1.27),0.99 (0.88; 1.12),0.53
cancer_inc,aa_coefs_mort_cmb_ffs,7,1935,334,0.1573485097252151,0.06029198625720991,1.1704034398123373,1.039955982880995,1.3172136460330421,0.009060183006112625,0.5694128685359604,-0.00668185256390324,0.9933404213749361,0.8818693782407191,1.118901752440705,0.9123897347626723,1.17 (1.04; 1.32),0.99 (0.88; 1.12),0.57
cancer_inc,aa_coefs_mort_cmb_ffs,8,1924,334,0.11071905527226007,0.0647953374525668,1.117081024740401,0.9838542896675591,1.268348401730012,0.08749720397240295,0.5747187293183322,0.004961421680618392,1.0049737499132527,0.8914484459245707,1.1329564178747396,0.9353436878865865,1.12 (0.98; 1.27),1.0 (0.89; 1.13),0.57
cancer_inc,aa_coefs_mort_cmb_ffs,9,1878,328,0.12268778667008222,0.06604385740471291,1.1305313988686403,0.9932669738381595,1.2867650666860242,0.06321568882195981,0.5813189671992542,0.0036928121663702173,1.003699638998034,0.8891227395904435,1.1330415031211867,0.9523855391045012,1.13 (0.99; 1.29),1.0 (0.89; 1.13),0.58
died,aa_nn_allprot_mort,0,2160,274,0.6421974727844818,0.043410573005328995,1.9006529267249828,1.745627889759743,2.0694453663692562,1.611666526924862e-49,0.7263915375133017,,,,,,1.9 (1.75; 2.07),nan (nan; nan),0.73
died,aa_nn_allprot_mort,1,2160,274,0.5861031768892591,0.04548594396830597,1.7969722708647866,1.6437042188544204,1.9645318818415372,5.441454882369133e-38,0.710461159166816,,,,,,1.8 (1.64; 1.96),nan (nan; nan),0.71
died,aa_nn_allprot_mort,2,2136,268,0.5766046395541338,0.04670293584774408,1.779984470012997,1.624286377990335,1.9506072059826771,5.105550233220487e-35,0.7097938963271083,,,,,,1.78 (1.62; 1.95),nan (nan; nan),0.71
died,aa_nn_allprot_mort,3,2125,265,0.5309383011139971,0.05273637551016049,1.7005271668079303,1.5335371109446734,1.8857011182927517,7.668842460276535e-24,0.7131073084801612,,,,,,1.7 (1.53; 1.89),nan (nan; nan),0.71
died,aa_nn_allprot_mort,4,2075,256,0.5137484990515074,0.05554533766737561,1.6715452517505194,1.4991250496878799,1.8637961717946314,2.262339240179317e-20,0.7164576688199779,,,,,,1.67 (1.5; 1.86),nan (nan; nan),0.72
died,aa_nn_allprot_mort,5,2160,274,0.5595973901581963,0.04832803841744281,1.7499678041860205,1.5918170705975971,1.9238311815175886,5.256739662488003e-31,0.7146509610555631,0.1093108452589829,1.1155090471527862,0.9978647925378417,1.2470230872811636,0.054558785483406556,1.75 (1.59; 1.92),1.12 (1.0; 1.25),0.71
died,aa_nn_allprot_mort,6,2160,274,0.5225979396408141,0.053955042020830866,1.6864031371722092,1.5171718860332362,1.8745111000573655,3.4647299740155565e-22,0.7160979001822722,0.13553450283924803,1.1451487060345442,1.0204461434736003,1.2850904159122993,0.021220675681020457,1.69 (1.52; 1.87),1.15 (1.02; 1.29),0.72
died,aa_nn_allprot_mort,7,2136,268,0.5198021950693624,0.054635518018796715,1.6816949692403094,1.5109197139169335,1.8717724995701839,1.834729145409275e-21,0.7152931236188743,0.1252973137229539,1.1334854037396145,1.0085227018427632,1.2739318194257823,0.035521732613602454,1.68 (1.51; 1.87),1.13 (1.01; 1.27),0.72
died,aa_nn_allprot_mort,8,2125,265,0.46961163738412326,0.06002240635059943,1.5993729359314555,1.4218657002773671,1.7990403648467,5.119567976928764e-15,0.7190613312150399,0.12993308348547217,1.1387521794482418,1.0103106476913006,1.2835225771017937,0.03334035447353018,1.6 (1.42; 1.8),1.14 (1.01; 1.28),0.72
died,aa_nn_allprot_mort,9,2075,256,0.4658412288640786,0.062158028500519644,1.5933540006399636,1.410598005217084,1.7997877226295043,6.656883974849396e-14,0.7210061068057683,0.10900615820380558,1.115169217759623,0.9834371251235725,1.2645469165935204,0.08921325145478509,1.59 (1.41; 1.8),1.12 (0.98; 1.26),0.72
CVD_inc,aa_nn_allprot_mort,0,2063,191,0.37168126742915525,0.057501941561116196,1.450170690991081,1.2956072872693603,1.6231732050858174,1.0210325200441323e-10,0.6476956900485337,,,,,,1.45 (1.3; 1.62),nan (nan; nan),0.65
CVD_inc,aa_nn_allprot_mort,1,2063,191,0.25522939768566283,0.0624352469784144,1.2907576837389247,1.1420884524767885,1.4587796545162375,4.352851419027217e-05,0.6527103699709167,,,,,,1.29 (1.14; 1.46),nan (nan; nan),0.65
CVD_inc,aa_nn_allprot_mort,2,2041,191,0.24847228490231205,0.06332516634466316,1.2820652893121758,1.1324203440841112,1.4514852321807339,8.718027123224786e-05,0.6548661011969988,,,,,,1.28 (1.13; 1.45),nan (nan; nan),0.65
CVD_inc,aa_nn_allprot_mort,3,2030,190,0.18207398364052413,0.06966553816075176,1.1997029489883284,1.0465845344284936,1.3752230407238344,0.00896084152850189,0.6642587362137337,,,,,,1.2 (1.05; 1.38),nan (nan; nan),0.66
CVD_inc,aa_nn_allprot_mort,4,1982,189,0.1854629786814441,0.0706759234529004,1.203775633588989,1.0480598721065353,1.3826269038523722,0.00868700158834779,0.6735731266549412,,,,,,1.2 (1.05; 1.38),nan (nan; nan),0.67
CVD_inc,aa_nn_allprot_mort,5,2063,191,0.2916426834965803,0.061931447683879315,1.3386246195061762,1.1856122128882687,1.5113844581465388,2.487873019477212e-06,0.6146439715527532,0.08205271016360757,1.0855130258907948,0.9408990077058276,1.2523538867914266,0.26065823395133925,1.34 (1.19; 1.51),1.09 (0.94; 1.25),0.61
CVD_inc,aa_nn_allprot_mort,6,2063,191,0.18545845426971966,0.06987049001123202,1.2037701872247197,1.0497109182026398,1.3804397368107633,0.007946904788570923,0.6533740776077027,0.17552412873998355,1.1918707466436533,1.0275741975228223,1.3824363049689647,0.020373350548214923,1.2 (1.05; 1.38),1.19 (1.03; 1.38),0.65
CVD_inc,aa_nn_allprot_mort,7,2041,191,0.18254761027912597,0.07052221419133708,1.2002712948446228,1.0453237126878487,1.3781866456694363,0.009639153851021303,0.6567779420199298,0.16740610362862532,1.1822342774643888,1.0193944375782042,1.371086436504634,0.026828305332452885,1.2 (1.05; 1.38),1.18 (1.02; 1.37),0.66
CVD_inc,aa_nn_allprot_mort,8,2030,190,0.12278939219013092,0.075818123697309,1.1306462729351745,0.9745188668948945,1.3117868087823048,0.10533422318937753,0.6652536578695474,0.15495446092508217,1.1676047882524863,1.0028531303280797,1.3594223324647094,0.04586040886217211,1.13 (0.97; 1.31),1.17 (1.0; 1.36),0.67
CVD_inc,aa_nn_allprot_mort,9,1982,189,0.12779863652662693,0.07614884954156875,1.1363241654772667,0.9787780568954395,1.3192292164203532,0.09329361564207429,0.6743897253522488,0.16250652802846838,1.176455998361872,1.0087599278642378,1.3720298337107408,0.03834741338337676,1.14 (0.98; 1.32),1.18 (1.01; 1.37),0.67
cancer_inc,aa_nn_allprot_mort,0,1955,341,0.23736019793870355,0.04872109067666432,1.2678977296837317,1.1524252271149897,1.3949405263902273,1.105770259374253e-06,0.5816866535184164,,,,,,1.27 (1.15; 1.39),nan (nan; nan),0.58
cancer_inc,aa_nn_allprot_mort,1,1955,341,0.19013735920093494,0.05072379681392816,1.2094157106240275,1.09496296884094,1.3358318068532773,0.0001779064270875638,0.5574757374480808,,,,,,1.21 (1.09; 1.34),nan (nan; nan),0.56
cancer_inc,aa_nn_allprot_mort,2,1935,334,0.22683656734151442,0.05191789417760751,1.2546248045165014,1.1332383885096167,1.3890134821308269,1.2473657340707054e-05,0.5870850667862685,,,,,,1.25 (1.13; 1.39),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_mort,3,1924,334,0.19612798452051522,0.05668310768532024,1.2166826119107925,1.088750964350839,1.359646628656442,0.0005400185610191209,0.589221525804233,,,,,,1.22 (1.09; 1.36),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_mort,4,1878,328,0.20612067679293633,0.05856343834252049,1.2289014949387382,1.0956397583186894,1.3783717438112475,0.00043217583930059384,0.5884568690788475,,,,,,1.23 (1.1; 1.38),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_mort,5,1955,341,0.20584477039926502,0.05209028072821517,1.2285624799294472,1.109322752492051,1.3606191378475392,7.760042160371987e-05,0.5603925332043697,-0.04455526780959776,0.9564227392430351,0.8555839027867168,1.0691464076892314,0.43316285447253766,1.23 (1.11; 1.36),0.96 (0.86; 1.07),0.56
cancer_inc,aa_nn_allprot_mort,6,1955,341,0.2109530906997723,0.05671917340329563,1.234854427545656,1.1049339435570118,1.3800512384661219,0.00019981095396219851,0.5604680978612683,-0.04911345069965528,0.9520731102107011,0.8458767715621885,1.0716019610187824,0.4156917971144056,1.23 (1.1; 1.38),0.95 (0.85; 1.07),0.56
cancer_inc,aa_nn_allprot_mort,7,1935,334,0.2448182837829985,0.0572199805678988,1.2773891697858413,1.1418721847377216,1.428989262454934,1.8811863640699476e-05,0.589245116689092,-0.04486632666850264,0.9561252817429292,0.8488488932049887,1.0769591168769201,0.4599598252055558,1.28 (1.14; 1.43),0.96 (0.85; 1.08),0.59
cancer_inc,aa_nn_allprot_mort,8,1924,334,0.2102048049792444,0.0618620876621297,1.2339307492413356,1.0930340277604325,1.3929896556312873,0.0006789072450233888,0.5911602496723375,-0.034926297427213635,0.9656765864837232,0.8560567798364583,1.0893334316691086,0.5699522867469915,1.23 (1.09; 1.39),0.97 (0.86; 1.09),0.59
cancer_inc,aa_nn_allprot_mort,9,1878,328,0.21846495628431453,0.06320144199864751,1.2441654156841082,1.0992107323224478,1.4082355057740896,0.000546944612539072,0.5900286166453487,-0.03227908131793277,0.9682363276990728,0.8571318182501972,1.0937426033139452,0.6037161546126579,1.24 (1.1; 1.41),0.97 (0.86; 1.09),0.59
died,aa_nn_cmb_mort,0,2160,274,0.6866903840143392,0.04756815887999519,1.9871280075466455,1.810238321231297,2.181302689300307,3.0749155988504456e-47,0.7192060097141593,,,,,,1.99 (1.81; 2.18),nan (nan; nan),0.72
died,aa_nn_cmb_mort,1,2160,274,0.6461696670128925,0.04958151551755365,1.908217703745918,1.7315062289772376,2.102963734089583,7.997496735792417e-39,0.7119748260687858,,,,,,1.91 (1.73; 2.1),nan (nan; nan),0.71
died,aa_nn_cmb_mort,2,2136,268,0.6359571252334708,0.05088334563319214,1.8888291225821146,1.7095455934555703,2.0869144806502886,7.623068676590657e-36,0.7126680820948337,,,,,,1.89 (1.71; 2.09),nan (nan; nan),0.71
