type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,max_handgrip,aa_nn_cmb_mort,0,978,,2.034288704610967,0.32256243866227974,6.306650932599288,4.314982692838299e-10,1.4012929632980833,2.6672844459238507,0.0391562020845907,,,,,2.03 (1.4; 2.67),0.04
linear,max_handgrip,aa_nn_cmb_mort,1,978,,2.0477064174195605,0.3224754393263384,6.349960858096001,3.2954696142930933e-10,1.4148814033909085,2.6805314314482125,0.039674436629651644,,,,,2.05 (1.41; 2.68),0.04
linear,max_handgrip,aa_nn_cmb_mort,2,978,,-0.5434341446744254,0.23524927615373983,-2.3100353529644058,0.021094279022974446,-1.005087337159563,-0.08178095218928788,0.5463342472473202,,,,,-0.54 (-1.01; -0.08),0.55
linear,max_handgrip,aa_nn_cmb_mort,3,975,,-0.47917413070563575,0.23576213071336302,-2.032447404745465,0.0423800991401262,-0.9418361178528833,-0.016512143558388204,0.5509302686032838,,,,,-0.48 (-0.94; -0.02),0.55
linear,max_handgrip,aa_nn_cmb_mort,4,975,,-0.8693369152693808,0.257375326001596,-3.3777010748263803,0.0007600338919106762,-1.3744141562215568,-0.36425967431720485,0.5581038301412676,,,,,-0.87 (-1.37; -0.36),0.56
linear,max_handgrip,aa_nn_cmb_mort,5,975,,-0.8378042734222862,0.2586895746906186,-3.2386472258275716,0.0012418825829124114,-1.3454619290015595,-0.3301466178430129,0.5597376332532955,,,,,-0.84 (-1.35; -0.33),0.56
linear,max_handgrip,aa_nn_cmb_mort,6,569,,3.0149604226029467,0.45118439839236085,6.682324196815565,5.639253623141629e-11,2.1287602243114767,3.9011606208944167,0.07316577704010685,-1.2648449375573383,-2.15104513584881,-0.37864473926586684,0.005230296975107751,3.01 (2.13; 3.9),0.07
linear,max_handgrip,aa_nn_cmb_mort,7,569,,3.0149604226029467,0.45118439839236085,6.682324196815565,5.639253623141629e-11,2.1287602243114767,3.9011606208944167,0.07316577704010685,-1.2648449375573383,-2.15104513584881,-0.37864473926586684,0.005230296975107751,3.01 (2.13; 3.9),0.07
linear,max_handgrip,aa_nn_cmb_mort,8,569,,-0.0008947520300097121,0.34988094782125606,-0.0025573042361449606,0.9979604713061836,-0.688120955834037,0.6863314517740177,0.5216595450362109,-0.4425118199020196,-1.0835780373388872,0.19855439753484805,0.17569872761770475,-0.0 (-0.69; 0.69),0.52
linear,max_handgrip,aa_nn_cmb_mort,9,567,,0.022297327789995217,0.35056870389793354,0.06360330383766083,0.9493087162314462,-0.6662876375057526,0.7108822930857431,0.5230057432748592,-0.40844979820629684,-1.0520725033256209,0.23517290691302722,0.21310077396305904,0.02 (-0.67; 0.71),0.52
linear,max_handgrip,aa_nn_cmb_mort,10,567,,-0.20996231781680716,0.3744823504084682,-0.5606734672215923,0.5752444047366722,-0.9455239949964436,0.5255993593628292,0.5285078517721757,-0.5900071670759952,-1.2508921627365355,0.07087782858454506,0.08005402698178089,-0.21 (-0.95; 0.53),0.53
linear,max_handgrip,aa_nn_cmb_mort,11,567,,-0.21186311384615805,0.3768963311994945,-0.5621256995839979,0.574256108506487,-0.9521721013273606,0.5284458736350445,0.5297122098392093,-0.5637807097523926,-1.2302704156625235,0.10270899615773832,0.09716896122493976,-0.21 (-0.95; 0.53),0.53
linear,max_handgrip,aa_nn_cmb_ffs_mort,0,978,,1.910557231215046,0.3233367144851883,5.908878100208959,4.7547047625659435e-09,1.2760420529195575,2.5450724095105346,0.034537865117508004,,,,,1.91 (1.28; 2.55),0.03
linear,max_handgrip,aa_nn_cmb_ffs_mort,1,978,,2.1115376409079634,0.32205339758802026,6.55648304511633,8.914085694118371e-11,1.4795408405551491,2.7435344412607776,0.04218645585920289,,,,,2.11 (1.48; 2.74),0.04
linear,max_handgrip,aa_nn_cmb_ffs_mort,2,978,,-0.7006212076526008,0.2371879039065378,-2.953865674063529,0.0032135720452527057,-1.1660787633466376,-0.23516365195856404,0.5478971835746165,,,,,-0.7 (-1.17; -0.24),0.55
linear,max_handgrip,aa_nn_cmb_ffs_mort,3,975,,-0.6164622145745715,0.23866538151521305,-2.5829561483146097,0.009941071604752553,-1.0848215704260569,-0.14810285872308604,0.5520973325611548,,,,,-0.62 (-1.08; -0.15),0.55
linear,max_handgrip,aa_nn_cmb_ffs_mort,4,975,,-1.0532436809779546,0.25987683374315457,-4.052857139312819,5.4649225691768644e-05,-1.5632299186391587,-0.5432574433167504,0.5603535165696208,,,,,-1.05 (-1.56; -0.54),0.56
linear,max_handgrip,aa_nn_cmb_ffs_mort,5,975,,-1.0204934197802584,0.2606272542928291,-3.9155284145136933,9.653746628387157e-05,-1.5319536170170314,-0.5090332225434854,0.5619079623702372,,,,,-1.02 (-1.53; -0.51),0.56
linear,max_handgrip,aa_nn_cmb_ffs_mort,6,569,,2.8750914058111015,0.45504913082496506,6.318199972382778,5.361804205982566e-10,1.9813002388152148,3.768882572806988,0.06592479517790462,-1.2372017070001349,-2.1309928739960213,-0.3434105400042483,0.006752280364661809,2.88 (1.98; 3.77),0.07
linear,max_handgrip,aa_nn_cmb_ffs_mort,7,569,,2.8750914058111015,0.45504913082496506,6.318199972382778,5.361804205982566e-10,1.9813002388152148,3.768882572806988,0.06592479517790462,-1.2372017070001349,-2.1309928739960213,-0.3434105400042483,0.006752280364661809,2.88 (1.98; 3.77),0.07
linear,max_handgrip,aa_nn_cmb_ffs_mort,8,569,,-0.4193596638312829,0.3550033211436285,-1.1812837763892832,0.23798700133715583,-1.1166470875866161,0.2779277599240502,0.5228380293716669,-0.28014779560715214,-0.9246220423433187,0.36432645112901446,0.3935723074454571,-0.42 (-1.12; 0.28),0.52
linear,max_handgrip,aa_nn_cmb_ffs_mort,9,567,,-0.37806283095931176,0.35641318160562124,-1.0607431219467252,0.28926229488972943,-1.078127484643592,0.3220018227249684,0.5239553951027757,-0.25553030564148405,-0.9021477317655324,0.39108712048256433,0.4379513600134499,-0.38 (-1.08; 0.32),0.52
linear,max_handgrip,aa_nn_cmb_ffs_mort,10,567,,-0.7054821976893992,0.3774030422205051,-1.8693071299547381,0.06210178742993225,-1.4467807245909072,0.035816329212108866,0.531168612513411,-0.43977039325678374,-1.0983968896619363,0.21885610314836884,0.1902199826508429,-0.71 (-1.45; 0.04),0.53
linear,max_handgrip,aa_nn_cmb_ffs_mort,11,567,,-0.6851116281136769,0.37828951171757746,-1.81107751310104,0.07066646319814729,-1.4281571348266748,0.057933878599320976,0.532195713161757,-0.42201294650197424,-1.0877822482064554,0.243756355202507,0.21362932073692065,-0.69 (-1.43; 0.06),0.53
linear,max_handgrip,aa_nn_cmb_frailty,0,978,,-2.2500216639308417,0.32109115840424185,-7.007423297212525,4.521445892667811e-12,-2.8801301684610485,-1.6199131594006349,0.04790146381604887,,,,,-2.25 (-2.88; -1.62),0.05
linear,max_handgrip,aa_nn_cmb_frailty,1,978,,-1.8875332156840312,0.3234752364104488,-5.835170681470629,7.305749691485911e-09,-2.522320229067114,-1.2527462023009486,0.033710453226236226,,,,,-1.89 (-2.52; -1.25),0.03
linear,max_handgrip,aa_nn_cmb_frailty,2,978,,-0.43014720390369426,0.2262678838835193,-1.9010528428556404,0.057589732616179425,-0.8741753117029221,0.01388090389553348,0.5455358415201448,,,,,-0.43 (-0.87; 0.01),0.55
linear,max_handgrip,aa_nn_cmb_frailty,3,975,,-0.32663343305023756,0.22888117425381085,-1.4270873701828675,0.15387619315765835,-0.7757921617249841,0.12252529562450903,0.5499637369911142,,,,,-0.33 (-0.78; 0.12),0.55
linear,max_handgrip,aa_nn_cmb_frailty,4,975,,-0.8337087308678011,0.2592784576321001,-3.2154955659709357,0.0013452816834302376,-1.3425207061786928,-0.32489675555690933,0.5576212731261846,,,,,-0.83 (-1.34; -0.32),0.56
linear,max_handgrip,aa_nn_cmb_frailty,5,975,,-0.7883048212665061,0.26147695701675616,-3.0148156467033895,0.002638481724952699,-1.3014324923212095,-0.2751771502118028,0.5591062922016713,,,,,-0.79 (-1.3; -0.28),0.56
linear,max_handgrip,aa_nn_cmb_frailty,6,569,,-1.8321706023587712,0.4633046436978321,-3.954569908333825,8.639725039956392e-05,-2.7421769513755803,-0.9221642533419621,0.026930985193246326,0.6666145590173911,-0.24339178999941657,1.5766209080341986,0.1507526996810788,-1.83 (-2.74; -0.92),0.03
linear,max_handgrip,aa_nn_cmb_frailty,7,569,,-1.8321706023587712,0.4633046436978321,-3.954569908333825,8.639725039956392e-05,-2.7421769513755803,-0.9221642533419621,0.026930985193246326,0.6666145590173911,-0.24339178999941657,1.5766209080341986,0.1507526996810788,-1.83 (-2.74; -0.92),0.03
linear,max_handgrip,aa_nn_cmb_frailty,8,569,,-0.29891182029950597,0.3310046831493368,-0.9030440822030553,0.36688733455121714,-0.9490618020535395,0.35123816145452763,0.5223489536410059,-0.32024086333571533,-0.9633813478112979,0.32289962113986725,0.32848013214560345,-0.3 (-0.95; 0.35),0.52
linear,max_handgrip,aa_nn_cmb_frailty,9,567,,-0.24111348357205076,0.3342178459558532,-0.7214261191902345,0.4709473969466653,-0.8975821908464292,0.4153552237023277,0.5234436379827545,-0.3035201206621153,-0.9484626222705057,0.3414223809462751,0.3556848481804158,-0.24 (-0.9; 0.42),0.52
linear,max_handgrip,aa_nn_cmb_frailty,10,567,,-0.6971948303539244,0.3644218198638045,-1.9131533633592173,0.05623806922765856,-1.412995520900471,0.018605860192622226,0.5313065575361041,-0.4634116634298517,-1.112421443894922,0.1855981170352186,0.16131953453761652,-0.7 (-1.41; 0.02),0.53
linear,max_handgrip,aa_nn_cmb_frailty,11,567,,-0.683263256940969,0.3672569474122837,-1.860450188227306,0.06334771000845849,-1.4046383311395942,0.03811181725765622,0.5323467482515056,-0.45047497920370405,-1.1050524090645593,0.20410245065715127,0.17699862455468185,-0.68 (-1.4; 0.04),0.53
linear,max_handgrip,aa_nn_cmb_ffs_frailty,0,978,,-2.0382902354332786,0.3225365553712667,-6.319563477346111,3.9824599806374e-10,-2.6712351834391352,-1.4053452874274222,0.03931039735873387,,,,,-2.04 (-2.67; -1.41),0.04
linear,max_handgrip,aa_nn_cmb_ffs_frailty,1,978,,-1.6705336374483473,0.3246957246691158,-5.144920337804633,3.234680844467941e-07,-2.307715734007458,-1.0333515408892366,0.026404979562359654,,,,,-1.67 (-2.31; -1.03),0.03
linear,max_handgrip,aa_nn_cmb_ffs_frailty,2,978,,-0.353298666839153,0.225572079068907,-1.566234031700477,0.11761831822678959,-0.7959613272318502,0.08936399355354424,0.544996078235219,,,,,-0.35 (-0.8; 0.09),0.54
linear,max_handgrip,aa_nn_cmb_ffs_frailty,3,975,,-0.2516476099529373,0.22784142374966482,-1.104485768265866,0.2696560878950963,-0.6987659217340547,0.1954707018281801,0.5495856950303657,,,,,-0.25 (-0.7; 0.2),0.55
linear,max_handgrip,aa_nn_cmb_ffs_frailty,4,975,,-0.7674772077636473,0.2621559949802195,-2.927559248918018,0.0034962312434797037,-1.2819361059832097,-0.2530183095440849,0.5568208365288982,,,,,-0.77 (-1.28; -0.25),0.56
linear,max_handgrip,aa_nn_cmb_ffs_frailty,5,975,,-0.7216081510767683,0.26339504007462466,-2.739642139321695,0.006263813010875335,-1.2384999071338472,-0.20471639501968952,0.5583898839619563,,,,,-0.72 (-1.24; -0.2),0.56
linear,max_handgrip,aa_nn_cmb_ffs_frailty,6,569,,-1.915619582776403,0.47004394575998143,-4.075405289348362,5.2504023634561665e-05,-2.8388630269700474,-0.9923761385827587,0.02855158143561698,0.7581561913961844,-0.16508725279745873,1.6813996355898275,0.10731330606189116,-1.92 (-2.84; -0.99),0.03
linear,max_handgrip,aa_nn_cmb_ffs_frailty,7,569,,-1.915619582776403,0.47004394575998143,-4.075405289348362,5.2504023634561665e-05,-2.8388630269700474,-0.9923761385827587,0.02855158143561698,0.7581561913961844,-0.16508725279745873,1.6813996355898275,0.10731330606189116,-1.92 (-2.84; -0.99),0.03
linear,max_handgrip,aa_nn_cmb_ffs_frailty,8,569,,-0.3040422202762686,0.3365607796105168,-0.9033798312094472,0.36670933039498566,-0.9651053286316865,0.35702088807914933,0.5223494656408714,-0.30886932832997066,-0.9626048706287726,0.34486621396883127,0.353799262309046,-0.3 (-0.97; 0.36),0.52
linear,max_handgrip,aa_nn_cmb_ffs_frailty,9,567,,-0.24266521532599836,0.34014003526294,-0.7134273833376003,0.4758774784610331,-0.9107662516507261,0.42543582099872934,0.5234339146817589,-0.29544833662432446,-0.9510576651534735,0.36016099190482453,0.37644995303669104,-0.24 (-0.91; 0.43),0.52
linear,max_handgrip,aa_nn_cmb_ffs_frailty,10,567,,-0.738466103747805,0.37584452961031123,-1.964818018007266,0.04992927402904648,-1.4767033858450938,-0.00022882165051629766,0.5314730962966243,-0.4309844160238354,-1.0886642251214826,0.2266953930738118,0.1985679432299414,-0.74 (-1.48; -0.0),0.53
linear,max_handgrip,aa_nn_cmb_ffs_frailty,11,567,,-0.7143327851930281,0.3773284904404715,-1.893132385416106,0.05885741222632076,-1.4554906304200732,0.026825060034016968,0.5324489048658703,-0.4169592107313859,-1.0811248213985438,0.24720639993577193,0.21804708827293867,-0.71 (-1.46; 0.03),0.53
linear,max_handgrip,aa_GDF15,0,978,,0.16661520542607694,0.32902610281049677,0.5063890189953691,0.612697948719667,-0.4790648146145661,0.81229522546672,0.00026266647852168923,,,,,0.17 (-0.48; 0.81),0.0
linear,max_handgrip,aa_GDF15,1,978,,1.1897995913711585,0.3268580519503442,3.640111003145522,0.0002868241288134267,0.5483741490399281,1.831225033702389,0.013394392366708252,,,,,1.19 (0.55; 1.83),0.01
linear,max_handgrip,aa_GDF15,2,978,,-0.4114433118056273,0.226994859912948,-1.812566645621028,0.07020615027937038,-0.8568980374050585,0.03401141379380396,0.5453831879377763,,,,,-0.41 (-0.86; 0.03),0.55
linear,max_handgrip,aa_GDF15,3,975,,-0.33518165701182717,0.2281329589923184,-1.4692381955345317,0.1420920951811949,-0.7828720804984226,0.11250876647476826,0.5500201939288941,,,,,-0.34 (-0.78; 0.11),0.55
linear,max_handgrip,aa_GDF15,4,975,,-0.5748483533389018,0.23774031528050932,-2.4179674896983268,0.015791042764756118,-1.04139355163128,-0.10830315504652366,0.5555824507121591,,,,,-0.57 (-1.04; -0.11),0.56
linear,max_handgrip,aa_GDF15,5,975,,-0.564151917756352,0.23756365639152544,-2.374740001587536,0.01775559090144106,-1.0303516438133273,-0.09795219169937669,0.557542545847299,,,,,-0.56 (-1.03; -0.1),0.56
linear,max_handgrip,aa_GDF15,6,569,,1.7410932744240002,0.46044954635078983,3.78129002020465,0.00017259907637050164,0.8366948051213517,2.6454917437266485,0.024683228959204384,-0.7399630939353257,-1.6443615632379736,0.16443537536732222,0.10860220353715365,1.74 (0.84; 2.65),0.02
linear,max_handgrip,aa_GDF15,7,569,,1.7410932744240002,0.46044954635078983,3.78129002020465,0.00017259907637050164,0.8366948051213517,2.6454917437266485,0.024683228959204384,-0.7399630939353257,-1.6443615632379736,0.16443537536732222,0.10860220353715365,1.74 (0.84; 2.65),0.02
linear,max_handgrip,aa_GDF15,8,569,,-0.19956171241315576,0.3324255817897333,-0.6003199613541867,0.5485337246990234,-0.8525025828529285,0.4533791580266169,0.521964453462618,-0.36815268759163955,-1.0025959519932468,0.2662905768099676,0.2548679538180052,-0.2 (-0.85; 0.45),0.52
linear,max_handgrip,aa_GDF15,9,567,,-0.15359355232784194,0.3345159443819663,-0.45915166349279146,0.6463027941519492,-0.8106477827596428,0.503460678103959,0.5231811764429715,-0.34360864673123553,-0.9802993758833967,0.29308208242092554,0.28958431222302217,-0.15 (-0.81; 0.5),0.52
linear,max_handgrip,aa_GDF15,10,567,,-0.2959691952754335,0.33879437228949993,-0.873595370771176,0.3827131042439921,-0.961432217573991,0.36949382702312394,0.5288852166784435,-0.5605086558712631,-1.2160172741859037,0.0949999624433776,0.09360363550082205,-0.3 (-0.96; 0.37),0.53
linear,max_handgrip,aa_GDF15,11,567,,-0.29825973059884586,0.33907739944899273,-0.8796213816772325,0.3794431027637657,-0.9642838478009179,0.36776438660322613,0.5300974704640218,-0.5300265939415463,-1.1950456528150375,0.13499246493194483,0.11803126503684569,-0.3 (-0.96; 0.37),0.53
linear,max_handgrip,aa_mortScore,0,569,,-0.575222199329389,0.4291322780567355,-1.3404309783785107,0.18064210308783632,-1.418105228981257,0.267660830322479,0.003158870354561749,,,,,-0.58 (-1.42; 0.27),0.0
linear,max_handgrip,aa_mortScore,1,569,,-0.06866636979507584,0.4298020007865795,-0.1597627969842153,0.8731248268466518,-0.912864839819115,0.7755321002289635,4.501411349822071e-05,,,,,-0.07 (-0.91; 0.78),0.0
linear,max_handgrip,aa_mortScore,2,569,,-0.44285123996282555,0.29791051561665094,-1.486524364694408,0.137697287316989,-1.0279963800724845,0.14229390014683346,0.5216595394994795,,,,,-0.44 (-1.03; 0.14),0.52
linear,max_handgrip,aa_mortScore,3,567,,-0.40006352033298626,0.29971377290290874,-1.334818605291741,0.1824752482215207,-0.9887572756729266,0.18863023500695403,0.5230023097817105,,,,,-0.4 (-0.99; 0.19),0.52
linear,max_handgrip,aa_mortScore,4,567,,-0.6551007753083572,0.3156056580298623,-2.075694014479209,0.0383772360824691,-1.2750139184372968,-0.03518763217941745,0.5282431807182808,,,,,-0.66 (-1.28; -0.04),0.53
linear,max_handgrip,aa_mortScore,5,567,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb_ffs,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_frailty_cmb,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
