"Name","concordance_val","r2_val","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","beta","bs","dataset","lr","method","metric.goal","metric.name","nested_batch_size","parameters.betas","parameters.bs.distribution","parameters.bs.max","parameters.bs.min","parameters.bss","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr.q","parameters.lrs","parameters.nested_batch_sizes","parameters.wd.distribution","parameters.wd.max","parameters.wd.min","parameters.wd.q","parameters.wds","target","wd","concordance_train","cosim_train","cosim_val","r2_train","training_loss","validation_loss"
"gentle-sweep-341","0.7041097023129511","0.019646800517540974","","finished","-","","","2025-01-11T22:37:27.000Z","190","5oy9lds5","","0.7777777777777777","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.772164087598733","0","0","0.06300250398616547","0.8801106553151737","0.7849067228114559"
"sleek-sweep-6569","0.7041088409748854","0.07090772156176905","","finished","-","","","2025-01-11T16:24:23.000Z","186","5oy9lds5","","0.6666666666666666","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7673197527494227","0","0","0.0966795469512679","0.8815671089017665","0.7826934728679531"
"magic-sweep-157","0.7040789812552739","0.0979514138115556","","finished","-","","","2025-01-09T12:48:58.000Z","189","5oy9lds5","","0","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7666945755234735","0","0","0.110056024795818","0.8819893595365369","0.7829385461119698"
"hearty-sweep-751","0.7040620416066482","0.08224383623971776","","finished","-","","","2025-01-12T00:44:19.000Z","180","5oy9lds5","","0.7777777777777777","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.757235415268134","0","0","0.11756642465645815","0.8843329028972525","0.7822581000854444"
"peach-sweep-3027","0.7040445277326453","0.04672558462410126","","finished","-","","","2025-01-10T10:20:17.000Z","1289","5oy9lds5","","0.3333333333333333","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7400756940930334","0","0","0.10356775785084173","0.8956759289400136","0.7875608153443229"
"crisp-sweep-252","0.704011796886148","0.06590372523905952","","finished","-","","","2025-01-09T13:19:57.000Z","179","5oy9lds5","","0","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.754279136358013","0","0","0.08751432977581197","0.88473916266408","0.7824027508704132"
"different-sweep-3875","0.7040000252659165","0.05046298450401909","","finished","-","","","2025-01-10T17:12:42.000Z","180","5oy9lds5","","0.3333333333333333","3556","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7323981335554742","0","0","0.06791342280350376","0.8943241887656908","0.7809491731754411"
"prime-sweep-254","0.7039922732233251","0.008576261441411548","","finished","-","","","2025-01-09T13:19:58.000Z","180","5oy9lds5","","0","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7469111039936267","0","0","0.042895690479835547","0.8885443405692138","0.7819923705340747"
"warm-sweep-5772","0.7039558099118765","0.09222445179345816","","finished","-","","","2025-01-11T09:09:56.000Z","184","5oy9lds5","","0.5555555555555556","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7902340424254645","0","0","0.09927656767661452","0.8715055439257","0.7887116086501211"
"sunny-sweep-2157","0.7039497805454165","-0.21315024067254895","","finished","-","","","2025-01-10T05:15:05.000Z","194","5oy9lds5","","0.2222222222222222","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7603081792254757","0","0","-0.1400992081465657","0.8853607249603546","0.7836993808496067"
"wobbly-sweep-4028","0.7039411671647593","0.14104550235956148","","finished","-","","","2025-01-10T18:36:32.000Z","1296","5oy9lds5","","0.4444444444444444","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.742451042674184","0","0","0.170844898842062","0.896314646683133","0.7848508757669221"
"desert-sweep-3885","0.7039377218124965","-0.15310413700974457","","finished","-","","","2025-01-10T17:15:51.000Z","182","5oy9lds5","","0.3333333333333333","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7535505515795342","0","0","-0.08218425904540827","0.8885440855855877","0.7833152623378321"
"olive-sweep-2961","0.7039242275161336","-0.3763002428012905","","finished","-","","","2025-01-12T18:32:45.000Z","185","5oy9lds5","","1","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7580405463544218","0","0","-0.30167162119625246","0.8886422071059135","0.7836618199573031"
"effortless-sweep-3883","0.7039072878675078","-0.011161882729924688","","finished","-","","","2025-01-10T17:15:46.000Z","185","5oy9lds5","","0.3333333333333333","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7625986712276637","0","0","0.03104910452304266","0.8827204548668306","0.7852736202096563"
"chocolate-sweep-4367","0.7038932193457678","0.09736035573033253","","finished","-","","","2025-01-10T22:50:45.000Z","184","5oy9lds5","","0.4444444444444444","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7909219822091926","0","0","0.126682620366514","0.8711908030348361","0.789138529077285"
"celestial-sweep-2849","0.7038825961762907","0.10818363274295328","","finished","-","","","2025-01-12T17:57:58.000Z","185","5oy9lds5","","1","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7570915039719212","0","0","0.12340720843232812","0.8862496625830674","0.7807968884212748"
"treasured-sweep-267","0.7038593400485164","-0.040516786799159155","","finished","-","","","2025-01-09T13:23:20.000Z","178","5oy9lds5","","0","895","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7929554090389619","0","0","-0.0017651178127040534","0.8715270772031665","0.7859082806807208"
"apricot-sweep-1215","0.703850152442482","0.1407938088358438","","finished","-","","","2025-01-12T04:08:12.000Z","1283","5oy9lds5","","0.8888888888888888","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7932422428739131","0","0","0.1830217806772352","0.8817888530033593","0.7921000680416121"
"glamorous-sweep-5152","0.7038372323714962","0.028347831724116923","","finished","-","","","2025-01-11T05:57:29.000Z","188","5oy9lds5","","0.5555555555555556","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7543741630138552","0","0","0.05499677730717056","0.8872044605643755","0.783542253432457"
"daily-sweep-324","0.7038268963147076","0.06622522237666906","","finished","-","","","2025-01-11T22:33:26.000Z","187","5oy9lds5","","0.7777777777777777","451","","0.000021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7317727915366127","0","0","0.0832579199057688","0.8939041502819942","0.7829086529124692"
"glamorous-sweep-2209","0.7038128277929676","0.10760798999997924","","finished","-","","","2025-01-12T12:05:22.000Z","1303","5oy9lds5","","1","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7458612672033501","0","0","0.12699779475617112","0.8930714446102249","0.7834803742984349"
"atomic-sweep-1948","0.7038090953280162","0.09735649685046466","","finished","-","","","2025-01-12T10:05:37.000Z","186","5oy9lds5","","0.8888888888888888","3112","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7527806626346549","0","0","0.09796605193299868","0.8879089748450222","0.7801735468290056"
"stellar-sweep-2369","0.7037717706785018","0.11375267178778116","","finished","-","","","2025-01-10T06:21:21.000Z","178","5oy9lds5","","0.2222222222222222","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7879921996452008","0","0","0.12970090962436953","0.8716772138266489","0.7856875848429603"
"robust-sweep-434","0.703768325326239","0.08560938674621155","","finished","-","","","2025-01-11T23:08:07.000Z","179","5oy9lds5","","0.7777777777777777","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7519375585529817","0","0","0.1075264045215436","0.8864361362428441","0.7823729572954095"
"stilted-sweep-2748","0.7037625830724675","0.0879622225970823","","finished","-","","","2025-01-12T17:25:58.000Z","181","5oy9lds5","","1","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7677619392170759","0","0","0.10813887974419611","0.8807059646541076","0.7847657456074743"
"still-sweep-2464","0.7037597119455818","0.10106697408042076","","finished","-","","","2025-01-10T06:50:01.000Z","180","5oy9lds5","","0.2222222222222222","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7792473813523401","0","0","0.12898552615712577","0.8756469375800844","0.7848089651780892"
"toasty-sweep-5677","0.7037545439171875","-0.22995771534038645","","finished","-","","","2025-01-11T08:38:50.000Z","179","5oy9lds5","","0.5555555555555556","2669","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7838957774288091","0","0","-0.15284517089779115","0.8770413681213567","0.7848617548022291"
"lyric-sweep-5032","0.7037424851842675","0.10429348333618316","","finished","-","","","2025-01-11T03:11:42.000Z","1278","5oy9lds5","","0.5555555555555556","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7945416232172496","0","0","0.14926075936149708","0.8786329743287155","0.7918884339690649"
"frosty-sweep-435","0.7037421980715789","0.1072996811714544","","finished","-","","","2025-01-11T23:08:11.000Z","181","5oy9lds5","","0.7777777777777777","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7484522826231407","0","0","0.11449400870076698","0.8882322597843356","0.7820790352043108"
"devout-sweep-365","0.7037413367335132","-0.25104952854244234","","finished","-","","","2025-01-09T13:53:43.000Z","175","5oy9lds5","","0","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7699940356736634","0","0","-0.18591037968027255","0.8810805341215653","0.7874329554649082"
"still-sweep-3676","0.703728703775216","-0.2618811548116524","","finished","-","","","2025-01-10T16:10:58.000Z","180","5oy9lds5","","0.3333333333333333","2669","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7618878370000345","0","0","-0.18312752314512948","0.886417104360028","0.7839544161919985"
"sweepy-sweep-437","0.7036890822241931","0.003205229681750299","","finished","-","","","2025-01-11T23:08:14.000Z","179","5oy9lds5","","0.7777777777777777","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7441185350710511","0","0","0.046969410913140774","0.890898024939027","0.7824191229129395"
"snowy-sweep-6152","0.7036833399704217","0.1160636488003961","","finished","-","","","2025-01-11T14:14:12.000Z","185","5oy9lds5","","0.6666666666666666","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.773282878451926","0","0","0.1257125288372154","0.878717015645844","0.7838055515471555"
"driven-sweep-2039","0.7036773106039617","0.17271715693831102","","finished","-","","","2025-01-10T02:29:05.000Z","1300","5oy9lds5","","0.2222222222222222","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7888639070680975","0","0","0.2060078161852793","0.8820855318578708","0.7930696309212066"
"tough-sweep-2746","0.703656925603073","-0.00980742201329421","","finished","-","","","2025-01-12T17:25:56.000Z","187","5oy9lds5","","1","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7490352728635158","0","0","0.016662487837494466","0.8895994941643579","0.7828722479593507"
"lilac-sweep-2973","0.7036353921514301","0.04335733531461938","","finished","-","","","2025-01-10T09:26:18.000Z","179","5oy9lds5","","0.2222222222222222","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7767600324453703","0","0","0.07424662779675706","0.8779116334403123","0.784080496190767"
"rosy-sweep-2843","0.703634817926053","0.07898982053590042","","finished","-","","","2025-01-12T17:57:58.000Z","187","5oy9lds5","","1","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7523780146950548","0","0","0.07199632211157214","0.8873550735261367","0.7817297410996421"
"unique-sweep-2882","0.7036336694752987","0.0978797045087898","","finished","-","","","2025-01-10T08:58:18.000Z","184","5oy9lds5","","0.2222222222222222","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.770757791968017","0","0","0.1082257438929224","0.8790516218453928","0.7856747163590033"
"ancient-sweep-58","0.703630798348413","0.019452340147139147","","finished","-","","","2025-01-11T18:02:17.000Z","182","5oy9lds5","","0.6666666666666666","3556","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7355715035858349","0","0","0.04908455661958466","0.8919821405577489","0.7809517709533751"
"generous-sweep-1254","0.7035716531345672","0.10990088151688791","","finished","-","","","2025-01-09T21:33:04.000Z","176","5oy9lds5","","0.1111111111111111","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.751735687235294","0","0","0.1351873090268716","0.8869780067677867","0.7818577799625842"
"lemon-sweep-6023","0.7035699304584357","0.16056266584181966","","finished","-","","","2025-01-11T11:05:21.000Z","1296","5oy9lds5","","0.6666666666666666","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7364072861538288","0","0","0.18420803633434124","0.8967528862960926","0.7847681640063752"
"sleek-sweep-2038","0.7035285862312813","0.17460700037617893","","finished","-","","","2025-01-10T02:29:03.000Z","1300","5oy9lds5","","0.2222222222222222","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7953135249898446","0","0","0.21040949717175383","0.8812087268346153","0.795555585917897"
"smooth-sweep-259","0.7035219826394442","-0.009654069973205504","","finished","-","","","2025-01-09T13:20:59.000Z","180","5oy9lds5","","0","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7455807896664486","0","0","0.02327633500739068","0.8903572264508858","0.7826034887226075"
"swift-sweep-1338","0.7035165274983614","0.1290822612947793","","finished","-","","","2025-01-12T06:55:21.000Z","186","5oy9lds5","","0.8888888888888888","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7713220782128349","0","0","0.14096791904405548","0.8779815627493502","0.7825857117347564"
"vital-sweep-5779","0.7034967167228499","0.08110980347110108","","finished","-","","","2025-01-11T09:10:31.000Z","181","5oy9lds5","","0.5555555555555556","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7886898268979935","0","0","0.09939189911284418","0.8713387393390021","0.7866337449522045"
"balmy-sweep-6566","0.7034817868630441","0.03119452136520384","","finished","-","","","2025-01-11T16:24:22.000Z","181","5oy9lds5","","0.6666666666666666","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7549987516936886","0","0","0.05408562031264797","0.8857083379612154","0.783276873572786"
"electric-sweep-3068","0.7034731734823869","0.10777251272411192","","finished","-","","","2025-01-12T19:08:06.000Z","185","5oy9lds5","","1","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7656021868490313","0","0","0.1235161040088496","0.8808841532230839","0.7866892546095872"
"radiant-sweep-212","0.7034539369322526","0.06600868384923098","","finished","-","","","2025-01-11T19:26:57.000Z","1300","5oy9lds5","","0.7777777777777777","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.01","0.7465454402919377","0","0","0.10368242119099348","0.8939401911721104","0.7850936885504342"
"unique-sweep-21","0.7034444622135297","0.16129526430154706","","finished","-","","","2025-01-09T09:35:29.000Z","1312","5oy9lds5","","0","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7437108609476228","0","0","0.1814592670694195","0.8962151658829799","0.7863567962355225"
"devoted-sweep-4468","0.7034424524247097","-0.14855045731886962","","finished","-","","","2025-01-10T23:21:27.000Z","184","5oy9lds5","","0.4444444444444444","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7448559833540325","0","0","-0.10426795262059274","0.8912272831545647","0.783464528627539"
"happy-sweep-4022","0.703419483409624","0.1426602126511256","","finished","-","","","2025-01-10T18:36:12.000Z","1289","5oy9lds5","","0.4444444444444444","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7405346188122174","0","0","0.18053107901842017","0.8975718493806321","0.7858162294863003"
"sparkling-sweep-38","0.7034131669304754","0.1869078533246593","","finished","-","","","2025-01-09T09:58:26.000Z","1325","5oy9lds5","","0","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7883629130725627","0","0","0.21646363925649648","0.8853489340939817","0.7996021769289073"
"celestial-sweep-4462","0.7034036922117525","-0.1285661003216314","","finished","-","","","2025-01-10T23:20:21.000Z","176","5oy9lds5","","0.4444444444444444","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7547578715394518","0","0","-0.05995726047211902","0.8871108306231354","0.7825579918316822"
"young-sweep-69","0.7033741196048295","0.06529625889365331","","finished","-","","","2025-01-11T18:05:43.000Z","184","5oy9lds5","","0.6666666666666666","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7522389647897578","0","0","0.06570383451185946","0.887960276337979","0.7824179533623928"
"crimson-sweep-4467","0.7033609124211553","-0.22456881412966756","","finished","-","","","2025-01-10T23:21:12.000Z","175","5oy9lds5","","0.4444444444444444","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7382585226480196","0","0","-0.17056051818193407","0.8934920625115975","0.7838377042297761"
"flowing-sweep-5972","0.703351724815121","0.01417529122579575","","finished","-","","","2025-01-11T10:12:34.000Z","182","5oy9lds5","","0.5555555555555556","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7577062403897776","0","0","0.05103801719008272","0.8849804981231217","0.7851464644784211"
"generous-sweep-669","0.7033359336172496","0.06572423350362655","","finished","-","","","2025-01-09T15:27:04.000Z","176","5oy9lds5","","0","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7488050807067403","0","0","0.09535955865925594","0.8882002657224052","0.7810863973455427"
"morning-sweep-1652","0.7033327753776752","0.10039913274311885","","finished","-","","","2025-01-12T08:31:57.000Z","182","5oy9lds5","","0.8888888888888888","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7776271492085643","0","0","0.12133005333440716","0.8770394156382558","0.7849312806352611"
"polished-sweep-4570","0.7033112419260323","0.03211777753609846","","finished","-","","","2025-01-10T23:53:05.000Z","179","5oy9lds5","","0.4444444444444444","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7698546208697746","0","0","0.04983280877451857","0.8814870367511086","0.783977965573305"
"misty-sweep-5774","0.7032943022774065","0.10202300084399596","","finished","-","","","2025-01-11T09:09:59.000Z","181","5oy9lds5","","0.5555555555555556","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.8012073435017623","0","0","0.12660501721787942","0.8627384794177219","0.7899512674153601"
"worthy-sweep-2206","0.7032934409393409","0.16354987369285268","","finished","-","","","2025-01-12T12:05:21.000Z","1307","5oy9lds5","","1","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7468258825160723","0","0","0.17324530766558055","0.8932336952345524","0.7843900083798659"
"exalted-sweep-1341","0.7032882729109465","0.1617517880081929","","finished","-","","","2025-01-12T06:56:00.000Z","188","5oy9lds5","","0.8888888888888888","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7687244710765485","0","0","0.1741608370383716","0.8811640621296294","0.7826083613004231"
"blooming-sweep-1441","0.7032762141780265","-0.23690754170882575","","finished","-","","","2025-01-12T07:27:21.000Z","180","5oy9lds5","","0.8888888888888888","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7331432093961152","0","0","-0.19312526022901944","0.8953826074158439","0.7829378537876168"
"misty-sweep-2845","0.7032739172765179","-0.25340124332561564","","finished","-","","","2025-01-12T17:57:58.000Z","188","5oy9lds5","","1","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7389710048047727","0","0","-0.23148946233421897","0.8926607442168342","0.784177006625991"
"rare-sweep-211","0.7032693234735008","0.17089820695001312","","finished","-","","","2025-01-11T19:26:56.000Z","1298","5oy9lds5","","0.7777777777777777","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7486863591842798","0","0","0.18283102844174948","0.894369774746761","0.7873415611084899"
"ruby-sweep-1442","0.7032595616420894","-0.11460315922500476","","finished","-","","","2025-01-12T07:27:46.000Z","181","5oy9lds5","","0.8888888888888888","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.01","0.7487174579610337","0","0","-0.07455262787589079","0.8914314509114031","0.7832440292196198"
"classic-sweep-5369","0.7032549678390722","0.12510924751671748","","finished","-","","","2025-01-11T07:04:23.000Z","179","5oy9lds5","","0.5555555555555556","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7980514650619603","0","0","0.14587865404267797","0.8678398140769058","0.7876683549327274"
"summer-sweep-2222","0.7032193658656892","0.14447852906512182","","finished","-","","","2025-01-12T12:27:16.000Z","1301","5oy9lds5","","1","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7859245900570313","0","0","0.1862510175916412","0.8849743125572175","0.7978058309976656"
"exalted-sweep-2155","0.7032084555835235","0.09275233562643335","","finished","-","","","2025-01-12T11:12:14.000Z","185","5oy9lds5","","0.8888888888888888","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7794966894869537","0","0","0.11386171220294306","0.8760880512441872","0.7851743493309333"
"twilight-sweep-1331","0.7031874963572577","0.05051222839802183","","finished","-","","","2025-01-12T06:52:51.000Z","186","5oy9lds5","","0.8888888888888888","451","","0.000021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.729849281579413","0","0","0.0628012446032411","0.8953021562054035","0.7816084449365389"
"celestial-sweep-2846","0.703174576286272","0.1340669393800421","","finished","-","","","2025-01-12T17:57:58.000Z","183","5oy9lds5","","1","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7604110217737344","0","0","0.14408238840714627","0.8821851316592144","0.7857026708042223"
"noble-sweep-6025","0.7031610819899091","0.06306436031394702","","finished","-","","","2025-01-11T11:05:28.000Z","1297","5oy9lds5","","0.6666666666666666","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7502068798451323","0","0","0.11771756043641413","0.8949544945424573","0.7883311775839725"
"glad-sweep-1890","0.7031395485382662","0.04977528036200041","","finished","-","","","2025-01-10T00:47:31.000Z","179","5oy9lds5","","0.1111111111111111","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.01","0.7644564288128165","0","0","0.06542902230256753","0.8821276947695206","0.7847812592754676"
"happy-sweep-1213","0.7031175844175904","0.16704340939878748","","finished","-","","","2025-01-12T04:08:07.000Z","1277","5oy9lds5","","0.8888888888888888","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7928719531997546","0","0","0.20677414759603777","0.884090637405647","0.7984387996235528"
"clean-sweep-260","0.703106817691769","-0.13249588864869843","","finished","-","","","2025-01-09T13:21:21.000Z","184","5oy9lds5","","0","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.01","0.7340612236273957","0","0","-0.09364785217932492","0.8939018373026668","0.7826328428060716"
"fresh-sweep-5568","0.703102798114129","0.10064818047875612","","finished","-","","","2025-01-11T08:05:23.000Z","178","5oy9lds5","","0.5555555555555556","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7715186761573259","0","0","0.1169761222164334","0.8804393622845471","0.7851654466185125"
"cosmic-sweep-2158","0.7030852842401262","0.003909653623145215","","finished","-","","","2025-01-12T11:12:14.000Z","187","5oy9lds5","","0.8888888888888888","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7538088056151067","0","0","0.04308269361597872","0.8861383064271414","0.7843936989461295"
"magic-sweep-6463","0.7030648992392375","-0.04692243827215026","","finished","-","","","2025-01-11T15:52:57.000Z","186","5oy9lds5","","0.6666666666666666","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7570638658463276","0","0","0.012557379487921905","0.8866714560566648","0.7828369060932475"
"robust-sweep-5467","0.7030439400129718","-0.10893913816913137","","finished","-","","","2025-01-11T07:34:07.000Z","178","5oy9lds5","","0.5555555555555556","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7471809523876787","0","0","-0.034319256464454995","0.890166221750878","0.7834900846172848"
"ancient-sweep-155","0.7030404946607088","0.09855783601631052","","finished","-","","","2025-01-11T18:33:56.000Z","185","5oy9lds5","","0.6666666666666666","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7725305517231394","0","0","0.11658277702409714","0.879719884025168","0.7834358147868101"
"valiant-sweep-1548","0.7030361879703803","0.114110777469407","","finished","-","","","2025-01-12T08:00:27.000Z","176","5oy9lds5","","0.8888888888888888","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7919049483898025","0","0","0.13492442824878537","0.868787358892544","0.7887307790866241"
"hearty-sweep-4254","0.7030287230404775","-0.0020720747225915215","","finished","-","","","2025-01-10T22:16:22.000Z","179","5oy9lds5","","0.4444444444444444","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7381883797219496","0","0","0.004920411407708047","0.8932614546147919","0.7822207073125513"
"chocolate-sweep-2258","0.7030272874770346","0.10676216821444984","","finished","-","","","2025-01-10T05:46:52.000Z","182","5oy9lds5","","0.2222222222222222","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.757363600612135","0","0","0.1149901868697607","0.8855834898910762","0.7818431759475888"
"absurd-sweep-2670","0.7029856561371917","-0.10900848275255592","","finished","-","","","2025-01-10T07:53:27.000Z","180","5oy9lds5","","0.2222222222222222","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7365465832484944","0","0","-0.06747732941131757","0.8935805791245961","0.7818374259532297"
"hopeful-sweep-2646","0.7029804881087973","-0.3762820834375176","","finished","-","","","2025-01-12T16:53:49.000Z","185","5oy9lds5","","1","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7451473372231523","0","0","-0.28755655175519257","0.8921050778521018","0.783900175758549"
"happy-sweep-3468","0.7029776169819116","0.09508059089677257","","finished","-","","","2025-01-10T15:06:41.000Z","185","5oy9lds5","","0.3333333333333333","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7823730202927169","0","0","0.10861298173454392","0.874993743718734","0.7866083072635798"
"clean-sweep-1469","0.7029738845169602","0.0015663020125713525","","finished","-","","","2025-01-09T22:38:19.000Z","175","5oy9lds5","","0.1111111111111111","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7702266761822802","0","0","0.04975727686312104","0.8813532463193232","0.7848538055286962"
"twilight-sweep-2468","0.7029598159952202","-0.02791642740351885","","finished","-","","","2025-01-10T06:50:47.000Z","179","5oy9lds5","","0.2222222222222222","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7561543973046472","0","0","0.0007592858014511261","0.8864594431099938","0.7826041652163318"
