"Name","r2_val","r2_train","concordance_val","concordance_train","ID","Notes","State","Created","Runtime","architecture","target","batch_size","add_age","beta","dset","gamma","lr","n_epochs","weight_decay","init","max_depth","n_trees","alpha","l1_ratio","cosim_train","cosim_val","training_loss","validation_loss","var_t","in_dim","combine_sets","nested_batch_size","seed","bootstrap","score_test","score_train"
"wise-eon-1155","0.2334885119136376","0.26389089188633297","0","0","dvtbaydz","-","finished","2025-01-04T02:57:43.000Z","45196","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004478224068791403","0.004596255696841303","0","344","true","16","52","true","",""
"clean-sky-1152","0.2120135637199897","0.23563038923787585","0","0","e25iq91b","-","finished","2025-01-04T02:49:37.000Z","44918","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004590028171589086","0.004725026569174667","0","344","true","16","49","true","",""
"rosy-dust-1153","0.22427322742343692","0.2544789377961797","0","0","en9h4s2q","-","finished","2025-01-04T02:50:04.000Z","44993","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004578755982200318","0.004651513582071232","0","344","true","16","50","true","",""
"whole-snowflake-1158","0.2172269708099688","0.24565486975198025","0","0","fajzwpey","-","finished","2025-01-04T03:26:00.000Z","45185","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.00454344516230002","0.004693765260753716","0","344","true","16","55","true","",""
"ethereal-plant-1156","0.2140599016319332","0.24346046024709156","0","0","fcpc2jba","-","finished","2025-01-04T02:58:46.000Z","45358","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004460271497739202","0.004712756052122257","0","344","true","16","53","true","",""
"daily-lion-1151","0.22317330890069453","0.2736227576172384","0","0","g8pi8ulp","-","finished","2025-01-04T02:48:51.000Z","44996","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0044252256660467565","0.004658109056313683","0","344","true","16","48","true","",""
"sweet-blaze-1131","0.21868175487938943","0.2543542354750564","0","0","gj32s45p","-","finished","2025-01-03T18:29:17.000Z","37388","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004524132869457949","0.004685041895650027","0","344","true","16","28","true","",""
"earthy-cherry-1105","0.20949124234303415","0.23225458366238497","0","0","gljzr8tk","-","finished","2025-01-03T17:39:21.000Z","35205","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004591898702117646","0.004740151240074302","0","344","true","16","2","true","",""
"lively-monkey-1141","0.22217032507871193","0.2538609307052053","0","0","hz4pk9q0","-","finished","2025-01-03T21:27:06.000Z","45609","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004441297861511493","0.004664123278118935","0","344","true","16","39","true","",""
"elated-brook-1148","0.2140647296394388","0.24667128058235033","0","0","i08pgg44","-","finished","2025-01-03T21:27:07.000Z","45253","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004512401023715884","0.004712727101796857","0","344","true","16","45","true","",""
"twilight-snowball-1128","0.22035063641618913","0.2574763580940814","0","0","ibce52xp","-","finished","2025-01-03T18:29:00.000Z","37376","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004482225905404363","0.004675034731517343","0","344","true","16","25","true","",""
"wild-dawn-1190","0.2312396014771282","0.2651260662357233","0","0","iiocmpg6","-","finished","2025-01-04T10:02:39.000Z","38680","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004452507392801472","0.004609740905564393","0","344","true","16","87","true","",""
"dutiful-sea-1159","0.2253307522373139","0.27010197762462107","0","0","j398tz3e","-","finished","2025-01-04T03:26:35.000Z","45179","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004405482110482925","0.004645172314489621","0","344","true","16","56","true","",""
"honest-dust-1173","0.21789843915907547","0.25258369697564664","0","0","j62wiwqn","-","finished","2025-01-04T05:42:29.000Z","43299","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.00455750317734169","0.004689738915065754","0","344","true","16","70","true","",""
"logical-totem-1125","0.22393105436612823","0.25559254124461983","0","0","jisuak77","-","finished","2025-01-03T18:03:12.000Z","42174","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004520213107558816","0.004653565364579915","0","344","true","16","22","true","",""
"confused-sunset-1115","0.22198955441925283","0.25026020612490096","0","0","jx5bnte7","-","finished","2025-01-03T17:40:05.000Z","35388","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004479271001094873","0.004665207238615647","0","344","true","16","12","true","",""
"swift-aardvark-1161","0.2236977376904944","0.24965200741565252","0","0","k4025rks","-","finished","2025-01-04T03:29:40.000Z","45093","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004524853175588295","0.004654964408320574","0","344","true","16","58","true","",""
"denim-water-1196","0.21711150484217168","0.25303180755246923","0","0","kgkgg76p","-","finished","2025-01-04T10:08:31.000Z","38251","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004533174402891492","0.004694457632780136","0","344","true","16","93","true","",""
"upbeat-spaceship-1112","0.22834400394596177","0.26664583410471276","0","0","kle6r6my","-","finished","2025-01-03T17:39:39.000Z","35334","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004360323070456414","0.004627103863400303","0","344","true","16","10","true","",""
"young-planet-1191","0.22713040124714112","0.2696639800652012","0","0","l055wp5p","-","finished","2025-01-04T10:02:47.000Z","38387","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004428718490535622","0.004634381025458346","0","344","true","16","88","true","",""
"rich-sun-1150","0.23074565371060865","0.2614239059561225","0","0","l3sl3xug","-","finished","2025-01-03T21:27:11.000Z","43455","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004408677075979816","0.004612702779288526","0","344","true","16","32","true","",""
"dazzling-pond-1195","0.22215353668989135","0.25326287967362704","0","0","ldfoxk5i","-","finished","2025-01-04T10:07:48.000Z","38389","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004439999862611964","0.004664223946835527","0","344","true","16","92","true","",""
"fanciful-bird-1108","0.21893635952923385","0.2464892086139936","0","0","lfjnrlup","-","finished","2025-01-03T17:39:30.000Z","35161","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004584215122542819","0.004683515202194707","0","344","true","16","5","true","",""
"classic-wood-1203","0.2273788170651793","0.2676387590993434","0","0","lgd03vuk","-","finished","2025-01-04T15:33:29.000Z","24566","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004395013363440971","0.004632891442279764","0","344","true","16","100","true","",""
"azure-salad-1140","0.2235488964262332","0.253513713895427","0","0","lx4bq05f","-","finished","2025-01-03T21:27:06.000Z","45609","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004506932959478058","0.00465585690963258","0","344","true","16","40","true","",""
"comic-feather-1143","0.2246037481269818","0.25330938280202675","0","0","lz5yfwws","-","finished","2025-01-03T21:27:06.000Z","45275","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004506268658905597","0.004649531670918948","0","344","true","16","43","true","",""
"earnest-feather-1144","0.2174801517223248","0.2405340320242811","0","0","lzknegnw","-","finished","2025-01-03T21:27:06.000Z","45023","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004528681517704557","0.004692247104497961","0","344","true","16","44","true","",""
"denim-water-1120","0.21850538870222913","0.24808111246314649","0","0","mfhtj10l","-","finished","2025-01-03T18:01:51.000Z","42059","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004568127558777719","0.004686099445418169","0","344","true","16","17","true","",""
"balmy-cherry-1133","0.21777695083012935","0.2398918155572518","0","0","mkk3816d","-","finished","2025-01-03T18:32:09.000Z","37764","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0045349084171377434","0.004690467399155943","0","344","true","16","30","true","",""
"bright-dust-1129","0.21805015666455685","0.25301022702026654","0","0","norqiu8w","-","finished","2025-01-03T18:29:00.000Z","37352","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0044648187553904106","0.004688829166862736","0","344","true","16","26","true","",""
"crimson-microwave-1146","0.2298622214285816","0.26072214872736243","0","0","o6qxavyj","-","finished","2025-01-03T21:27:07.000Z","45728","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004353997629019821","0.004618000130629178","0","344","true","16","41","true","",""
"blooming-haze-1132","0.2317454915384368","0.2731454843474037","0","0","pzyy3bwj","-","finished","2025-01-03T18:31:52.000Z","37573","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004431393893084111","0.004606707421901847","0","344","true","16","29","true","",""
"breezy-leaf-1147","0.2154596779202591","0.2412390457614124","0","0","q64d5nqz","-","finished","2025-01-03T21:27:07.000Z","45657","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0044815251186779296","0.004704362531816926","0","344","true","16","42","true","",""
"peach-plant-1171","0.2349525414159419","0.2695257817076755","0","0","qdvrq6ed","-","finished","2025-01-04T05:02:11.000Z","44716","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004381672398842293","0.004587476893072673","0","344","true","16","68","true","",""
"deep-lion-1178","0.22053227632424588","0.25847506210982774","0","0","qrl1mesi","-","finished","2025-01-04T05:44:59.000Z","43302","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004427773716322264","0.004673945558719341","0","344","true","16","75","true","",""
"worldly-butterfly-1193","0.23084104473352252","0.2675470522271527","0","0","r15xn1nc","-","finished","2025-01-04T10:05:44.000Z","31691","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004466577094529991","0.0046121307832528375","0","344","true","16","90","true","",""
"stoic-salad-1162","0.22458396740394748","0.26495879024110824","0","0","r3a36td8","-","finished","2025-01-04T03:30:25.000Z","45207","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004488483290752686","0.004649650282658427","0","344","true","16","59","true","",""
"sandy-river-1114","0.21573839404345616","0.23782871832743924","0","0","r4a2xlli","-","finished","2025-01-03T17:39:44.000Z","33594","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004588302573228015","0.0047026912580148275","0","344","true","16","11","true","",""
"logical-flower-1197","0.2224696574734533","0.2542650218973225","0","0","rbrvjwbd","-","finished","2025-01-04T10:09:43.000Z","38113","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0045557993854898","0.0046623283823529075","0","344","true","16","94","true","",""
"daily-vortex-1164","0.21220540671060095","0.24164543896937565","0","0","rcliexhg","-","finished","2025-01-04T03:33:58.000Z","45115","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004505835526289239","0.004723876215328442","0","344","true","16","61","true","",""
"icy-bush-1107","0.22494329221907072","0.2677671076962801","0","0","ruowfc87","-","finished","2025-01-03T17:39:29.000Z","33454","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004460766289274498","0.004647495652552819","0","344","true","16","4","true","",""
"iconic-field-1135","0.2205710610058924","0.248992017996571","0","0","s1m5lac8","-","finished","2025-01-03T21:27:06.000Z","45324","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0045383869547852545","0.00467371299297605","0","344","true","16","37","true","",""
"cosmic-deluge-1198","0.22132980119407752","0.244994284234744","0","0","s74q5ruf","-","finished","2025-01-04T15:18:44.000Z","25346","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004596522588692384","0.004669163336556582","0","344","true","16","95","true","",""
"devoted-sunset-1135","0.2233558563151362","0.2522560918840058","0","0","sgqxnp3j","-","finished","2025-01-03T21:27:06.000Z","45054","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004487809839422611","0.004657014441808079","0","344","true","16","36","true","",""
"toasty-flower-1123","0.2192063260186814","0.2443135942559035","0","0","svl9iwyr","-","finished","2025-01-03T18:02:12.000Z","42141","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.00453536875335068","0.004681896394082415","0","344","true","16","20","true","",""
"misty-sea-1145","0.21080125952894505","0.23725337180686323","0","0","te06frmi","-","finished","2025-01-03T21:27:06.000Z","45119","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004556446306149731","0.004732295944951806","0","344","true","16","46","true","",""
"devoted-planet-1185","0.23185045956394423","0.27057772015278303","0","0","tgfmhavy","-","finished","2025-01-04T09:58:33.000Z","31975","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004350575006121223","0.004606077998999876","0","344","true","16","82","true","",""
"peach-dew-1169","0.2075835199009699","0.23305358385259511","0","0","u1f6jvfo","-","finished","2025-01-04T04:58:48.000Z","44967","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004574775313662731","0.004751590573050538","0","344","true","16","66","true","",""
"smooth-night-1194","0.22674312634569815","0.2570493441618231","0","0","uiphi7em","-","finished","2025-01-04T10:07:44.000Z","38241","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004435204093598641","0.004636703253500153","0","344","true","16","91","true","",""
"misty-violet-1182","0.2247709858614897","0.24985906326056215","0","0","v1oo3qjh","-","finished","2025-01-04T09:31:54.000Z","33441","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004575864003540618","0.004648528858303735","0","344","true","16","79","true","",""
"super-dream-1118","0.2235155484707535","0.2533188065002774","0","0","vuiev3xy","-","finished","2025-01-03T18:01:33.000Z","41966","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0046152572046201205","0.0046560568749726096","0","344","true","16","15","true","",""
"peach-water-1127","0.2267668703109932","0.2657306377497278","0","0","wedq4v6l","-","finished","2025-01-03T18:03:55.000Z","42186","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004389299026129197","0.004636560876852902","0","344","true","16","24","true","",""
"earthy-bush-1189","0.21327133620146588","0.23259721604477068","0","0","x1mris6g","-","finished","2025-01-04T10:02:09.000Z","38634","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0045797597997535395","0.004717484550531544","0","344","true","16","86","true","",""
"bright-lion-1126","0.22860567304715596","0.2617857979150655","0","0","xe3fs68s","-","finished","2025-01-03T18:03:29.000Z","42097","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0044615529126673485","0.00462553480916466","0","344","true","16","23","true","",""
"eternal-jazz-1119","0.23020688990434104","0.2605207292902336","0","0","xfaoibci","-","finished","2025-01-03T18:01:45.000Z","42016","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.0044083777601130174","0.004615933384768414","0","344","true","16","16","true","",""
"lucky-water-1202","0.22543798920217484","0.2600508900530716","0","0","xnfkh3r6","-","finished","2025-01-04T15:31:28.000Z","24624","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004413455408494865","0.004644529286278937","0","344","true","16","99","true","",""
