type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,5,2075,,0.5776955185332152,0.0596564251850682,9.683709956489489,1.014682027639309e-21,0.46070260047524275,0.6946884365911876,0.30399945202625334,,,,,0.58 (0.46; 0.69),0.3
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,6,2158,,0.4748005601933377,0.06236336529509619,7.6134531538931025,3.965698594605894e-14,0.352501921382416,0.5970991990042595,0.19228179023296177,0.40073147233242956,0.3626342110666609,0.43882873359819824,2.0108033337141317e-86,0.47 (0.35; 0.6),0.19
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,7,2158,,0.4748005601933377,0.06236336529509619,7.6134531538931025,3.965698594605894e-14,0.352501921382416,0.5970991990042595,0.19228179023296177,0.40073147233242956,0.3626342110666609,0.43882873359819824,2.0108033337141317e-86,0.47 (0.35; 0.6),0.19
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,8,2158,,0.49821158441001073,0.062385710045779315,7.985988843349184,2.247059374176515e-15,0.37586909416329073,0.6205540746567307,0.19868643738188974,0.3796728532697119,0.34043481526664443,0.41891089127277936,2.264408683318998e-74,0.5 (0.38; 0.62),0.2
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,9,2134,,0.4506613105322993,0.06271652944301818,7.185686365852765,9.208682406138714e-13,0.32766924965364763,0.573653371410951,0.20971275450678717,0.3689459920963978,0.3295853130902323,0.40830667110256325,3.677350021448243e-70,0.45 (0.33; 0.57),0.21
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,10,2125,,0.4981873152947171,0.05618157306436355,8.867450448992885,1.553010023151078e-18,0.3880105235470631,0.6083641070423711,0.36976317541378745,0.30436980594208746,0.26873375050266024,0.3400058613815147,3.096119650958362e-59,0.5 (0.39; 0.61),0.37
linear,smokingyn.0.0,aa_nn_cmb_ffs_frailty,11,2075,,0.4920029990096178,0.05660344881815275,8.69210285384293,7.10669691566227e-18,0.3809972774127885,0.6030087206064471,0.379429803622514,0.2922767227740131,0.2561150216162956,0.3284384239317306,1.7276122788103408e-53,0.49 (0.38; 0.6),0.38
linear,smokingyn.0.0,aa_Gaddprot,0,2158,,0.5540806737164912,0.06809826680498277,8.136487163516898,6.796997253398993e-16,0.42053555270745313,0.6876257947255292,0.029791355938632358,,,,,0.55 (0.42; 0.69),0.03
linear,smokingyn.0.0,aa_Gaddprot,1,2158,,1.0187115623953424,0.06556239633149218,15.538046493062907,1.0935293605715646e-51,0.8901394479712645,1.1472836768194203,0.10070400358416831,,,,,1.02 (0.89; 1.15),0.1
linear,smokingyn.0.0,aa_Gaddprot,2,2158,,0.974076067340226,0.06413467631707022,15.18797822451883,1.425468087686939e-49,0.8483037717458202,1.0998483629346318,0.14369461922130045,,,,,0.97 (0.85; 1.1),0.14
linear,smokingyn.0.0,aa_Gaddprot,3,2134,,0.9122505078568054,0.06455942444882294,14.13040025751713,2.1141435177496942e-43,0.785644418327803,1.0388565973858077,0.15568176597257521,,,,,0.91 (0.79; 1.04),0.16
linear,smokingyn.0.0,aa_Gaddprot,4,2125,,0.9072462307735755,0.06457494009784655,14.049509444358439,6.14581716736464e-43,0.7806093742165087,1.0338830873306422,0.15999972076302316,,,,,0.91 (0.78; 1.03),0.16
linear,smokingyn.0.0,aa_Gaddprot,5,2075,,0.890939701239081,0.0643403969739863,13.847283248800904,9.096902208779634e-42,0.7647609909385,1.0171184115396619,0.19041472034473994,,,,,0.89 (0.76; 1.02),0.19
linear,smokingyn.0.0,aa_Gaddprot,6,2158,,0.9446260387059789,0.06292071472920667,15.012957859289866,1.5719079035547795e-48,0.8212344011960421,1.068017676215916,0.1777799124369257,0.2785830592271035,0.2401453178267693,0.31702080062743776,6.856131821847173e-44,0.94 (0.82; 1.07),0.18
linear,smokingyn.0.0,aa_Gaddprot,7,2158,,0.9446260387059789,0.06292071472920667,15.012957859289866,1.5719079035547795e-48,0.8212344011960421,1.068017676215916,0.1777799124369257,0.2785830592271035,0.2401453178267693,0.31702080062743776,6.856131821847173e-44,0.94 (0.82; 1.07),0.18
linear,smokingyn.0.0,aa_Gaddprot,8,2158,,0.860624183749616,0.059941823117115045,14.35765779209148,1.0321755777262135e-44,0.7430743168859559,0.9781740506132761,0.26023778630366634,0.35414417298768164,0.3164432390443702,0.39184510693099306,1.7307202629407297e-70,0.86 (0.74; 0.98),0.26
linear,smokingyn.0.0,aa_Gaddprot,9,2134,,0.8165379872968239,0.06036793896307878,13.526020621578967,4.71605548820871e-40,0.6981516975897128,0.934924277003935,0.26779340716233757,0.34880943215276616,0.31092272048533587,0.38669614382019646,6.480314537496897e-68,0.82 (0.7; 0.93),0.27
linear,smokingyn.0.0,aa_Gaddprot,10,2125,,0.8103713100263727,0.060620953480527734,13.367841703226837,3.440702046465273e-39,0.6914885197649359,0.9292541002878096,0.26622736577749884,0.3434201444789012,0.304968183432027,0.3818721055257754,2.984045532796742e-64,0.81 (0.69; 0.93),0.27
linear,smokingyn.0.0,aa_Gaddprot,11,2075,,0.7958398105105688,0.060829098241918546,13.083209081047,1.2296261350232527e-37,0.676547115711677,0.9151325053094607,0.2833157106905475,0.32436301969907866,0.28550171851963074,0.3632243208785266,1.0108858452164168e-56,0.8 (0.68; 0.92),0.28
linear,smokingyn.0.0,aa_Gaddprotmet,0,2158,,0.5900465299645397,0.06795798625723815,8.682519339685324,7.497721654884766e-18,0.45677650821430393,0.7233165517147754,0.033784444862419716,,,,,0.59 (0.46; 0.72),0.03
linear,smokingyn.0.0,aa_Gaddprotmet,1,2158,,1.0267265403243409,0.06550438039634952,15.674166126171908,1.6088943390340903e-52,0.8982681989145052,1.1551848817341765,0.10229486715984992,,,,,1.03 (0.9; 1.16),0.1
linear,smokingyn.0.0,aa_Gaddprotmet,2,2158,,1.0070092184567345,0.0653591902042333,15.407308678550777,6.822977145486411e-51,0.8788355710286603,1.1351828658848087,0.11068384031126066,,,,,1.01 (0.88; 1.14),0.11
linear,smokingyn.0.0,aa_Gaddprotmet,3,2134,,0.9359045908705378,0.06556959909614975,14.273452999127674,3.274771310071462e-44,0.8073174697116644,1.0644917120294113,0.12905260369985094,,,,,0.94 (0.81; 1.06),0.13
linear,smokingyn.0.0,aa_Gaddprotmet,4,2125,,0.9301258113542639,0.06565597393627773,14.166659263283423,1.3462961289112987e-43,0.8013689570562266,1.0588826656523012,0.13163981498777333,,,,,0.93 (0.8; 1.06),0.13
linear,smokingyn.0.0,aa_Gaddprotmet,5,2075,,0.9177594953714171,0.06589877599822073,13.926806400716709,3.29568144158781e-42,0.7885246296119744,1.0469943611308596,0.15072209230044864,,,,,0.92 (0.79; 1.05),0.15
linear,smokingyn.0.0,aa_Gaddprotmet,6,2158,,0.9326153905943086,0.06102137524060863,15.283421373526663,3.8142462873063875e-50,0.8129484820658214,1.052282299122796,0.2266701560289105,0.35388522201856937,0.31660777131754414,0.3911626727195946,7.491907026509098e-72,0.93 (0.81; 1.05),0.23
linear,smokingyn.0.0,aa_Gaddprotmet,7,2158,,0.9326153905943086,0.06102137524060863,15.283421373526663,3.8142462873063875e-50,0.8129484820658214,1.052282299122796,0.2266701560289105,0.35388522201856937,0.31660777131754414,0.3911626727195946,7.491907026509098e-72,0.93 (0.81; 1.05),0.23
linear,smokingyn.0.0,aa_Gaddprotmet,8,2158,,0.8778624012776141,0.05988244914456758,14.659761145678726,1.868582970148718e-46,0.7604289706884143,0.9952958318668138,0.26170256884852294,0.40313647791808943,0.36547288775413866,0.4408000680820402,3.723591276963211e-89,0.88 (0.76; 1.0),0.26
linear,smokingyn.0.0,aa_Gaddprotmet,9,2134,,0.8279022712365933,0.06020239560909626,13.75198217380409,2.729892958787224e-41,0.7098406251035432,0.9459639173696435,0.27180367291532215,0.3935976982142998,0.35581488098866304,0.43138051543993655,7.440138291154585e-85,0.83 (0.71; 0.95),0.27
linear,smokingyn.0.0,aa_Gaddprotmet,10,2125,,0.8201470522742331,0.06052497766846586,13.550555223113088,3.5268466050609418e-40,0.7014524786553996,0.9388416258930666,0.2685489615956561,0.38987305529192195,0.35148197184553004,0.42826413873831387,4.904638755805929e-81,0.82 (0.7; 0.94),0.27
linear,smokingyn.0.0,aa_Gaddprotmet,11,2075,,0.8068259029173752,0.06109089228986533,13.20697525727945,2.716402627286571e-38,0.6870198005822139,0.9266320052525365,0.2771335567346096,0.37836799557615547,0.3393394445501985,0.41739654660211245,2.0901159671999433e-74,0.81 (0.69; 0.93),0.28
linear,smokingyn.0.0,aa_Gaddmet,0,2158,,0.10883178091438066,0.06909613659481417,1.5750776566941767,0.11538523634408446,-0.026670227517591724,0.24433378934635303,0.0011493590976544565,,,,,0.11 (-0.03; 0.24),0.0
linear,smokingyn.0.0,aa_Gaddmet,1,2158,,0.15289282705147147,0.06905742076843571,2.2139956191551637,0.02693336182679996,0.017466742867813412,0.28831891123512954,0.002268393989358186,,,,,0.15 (0.02; 0.29),0.0
linear,smokingyn.0.0,aa_Gaddmet,2,2158,,0.16374788905705218,0.06914031536956615,2.36834165684367,0.017955803957533108,0.028159207839416056,0.2993365702746883,0.004810991219946548,,,,,0.16 (0.03; 0.3),0.0
linear,smokingyn.0.0,aa_Gaddmet,3,2134,,0.1365395063137715,0.06995209879339322,1.9519000668878759,0.05108094560661653,-0.0006420401171219614,0.27372105274466496,0.008738207083939575,,,,,0.14 (-0.0; 0.27),0.01
linear,smokingyn.0.0,aa_Gaddmet,4,2125,,0.15021901727235504,0.06913945142716384,2.1726961115768453,0.029913634108231495,0.01463077236575211,0.28580726217895797,0.03705104705165463,,,,,0.15 (0.01; 0.29),0.04
linear,smokingyn.0.0,aa_Gaddmet,5,2075,,0.15345236425067518,0.06985431703161242,2.1967484726996993,0.028149023908787024,0.016460240382673103,0.2904444881186773,0.04570723217533901,,,,,0.15 (0.02; 0.29),0.05
linear,smokingyn.0.0,aa_Gaddmet,6,2158,,0.041927658037732456,0.06302009826527141,0.665306135532283,0.5059259032598111,-0.08165887708754993,0.16551419316301486,0.1751804608959664,0.41726122340871935,0.3787627694326436,0.4557596773847951,3.5831854922633494e-91,0.04 (-0.08; 0.17),0.18
linear,smokingyn.0.0,aa_Gaddmet,7,2158,,0.041927658037732456,0.06302009826527141,0.665306135532283,0.5059259032598111,-0.08165887708754993,0.16551419316301486,0.1751804608959664,0.41726122340871935,0.3787627694326436,0.4557596773847951,3.5831854922633494e-91,0.04 (-0.08; 0.17),0.18
linear,smokingyn.0.0,aa_Gaddmet,8,2158,,0.02527840861531182,0.06316970996046645,0.4001666088245748,0.6890734876903428,-0.09860155715017128,0.14915837438079493,0.17841970516292316,0.4322375097096506,0.39250636810282,0.47196865131648114,8.856281443380843e-92,0.03 (-0.1; 0.15),0.18
linear,smokingyn.0.0,aa_Gaddmet,9,2134,,0.019018537248833088,0.06397181981232916,0.2972955483309181,0.7662698838438528,-0.106435247052556,0.1444723215502222,0.17776047756594693,0.4282869393236269,0.3881384443824156,0.46843543426483814,1.5637322578944523e-88,0.02 (-0.11; 0.14),0.18
linear,smokingyn.0.0,aa_Gaddmet,10,2125,,0.03469903962762295,0.06376644805692402,0.5441582632397413,0.5863898209264597,-0.0903523301516918,0.1597504094069377,0.188103932445852,0.40951659218878483,0.36906943924900193,0.44996374512856774,1.3428304051610452e-80,0.03 (-0.09; 0.16),0.19
linear,smokingyn.0.0,aa_Gaddmet,11,2075,,0.03542062302941073,0.06471543234293524,0.5473288479587431,0.5842119166798232,-0.0914936095071493,0.16233485556597077,0.1888132628029956,0.40257808615326546,0.3612339600701353,0.4439222122363956,5.376129449263378e-75,0.04 (-0.09; 0.16),0.19
linear,smokingyn.0.0,aa_PAC,0,2158,,0.5306438006965982,0.06818478919073998,7.782436625449944,1.095046116593487e-14,0.39692900367349915,0.6643585977196973,0.02732438875720733,,,,,0.53 (0.4; 0.66),0.03
linear,smokingyn.0.0,aa_PAC,1,2158,,1.076870432865754,0.0651298605827322,16.53420448363839,6.563494370961633e-58,0.9491465491180059,1.2045943166135018,0.11253073917821577,,,,,1.08 (0.95; 1.2),0.11
linear,smokingyn.0.0,aa_PAC,2,2158,,1.0308608598293265,0.06358881257623397,16.21135570967724,7.376482613254974e-56,0.9061590387380944,1.1555626809205586,0.1582089788267962,,,,,1.03 (0.91; 1.16),0.16
linear,smokingyn.0.0,aa_PAC,3,2134,,0.970171278364808,0.06378753505403797,15.20941791437656,1.1308988121793806e-49,0.8450789244159624,1.0952636323136535,0.17575084889639536,,,,,0.97 (0.85; 1.1),0.18
linear,smokingyn.0.0,aa_PAC,4,2125,,0.9755211172742279,0.06332547844970716,15.404875591251676,7.757757914069721e-51,0.8513345594749955,1.0997076750734602,0.19219159795691,,,,,0.98 (0.85; 1.1),0.19
linear,smokingyn.0.0,aa_PAC,5,2075,,0.9623743952681184,0.06290235454679528,15.29949716830034,3.8588518846569883e-50,0.8390158469086247,1.0857329436276122,0.22619962644275893,,,,,0.96 (0.84; 1.09),0.23
linear,smokingyn.0.0,aa_PAC,6,2158,,0.994113608310562,0.06172609069846515,16.105241674332717,3.4241494142834754e-55,0.8730647066706213,1.1151625099505025,0.20870516017834773,0.31118966578644025,0.2734817102723899,0.3488976213004906,1.09755090443001e-55,0.99 (0.87; 1.12),0.21
linear,smokingyn.0.0,aa_PAC,7,2158,,0.994113608310562,0.06172609069846515,16.105241674332717,3.4241494142834754e-55,0.8730647066706213,1.1151625099505025,0.20870516017834773,0.31118966578644025,0.2734817102723899,0.3488976213004906,1.09755090443001e-55,0.99 (0.87; 1.12),0.21
linear,smokingyn.0.0,aa_PAC,8,2158,,0.9056887218639955,0.05830550933724737,15.533501587737842,1.1719341326562515e-51,0.7913477741984519,1.020029669529539,0.30007511313388746,0.3907293724694179,0.35405761239031797,0.42740113254851786,1.9784192911958366e-88,0.91 (0.79; 1.02),0.3
linear,smokingyn.0.0,aa_PAC,9,2134,,0.8655687817673331,0.05861682710652335,14.766558077160163,4.715533932727497e-47,0.7506165605263746,0.9805210030082916,0.3096560061203294,0.3812075706131132,0.34441985074739595,0.4179952904788305,4.703096419265271e-84,0.87 (0.75; 0.98),0.31
linear,smokingyn.0.0,aa_PAC,10,2125,,0.8720239922227915,0.05863833953548096,14.871225875950087,1.1763886182910938e-47,0.7570292747194662,0.9870187097261167,0.3134387106534051,0.36689575964727866,0.32970137357751883,0.4040901457170385,6.576701902750957e-77,0.87 (0.76; 0.99),0.31
linear,smokingyn.0.0,aa_PAC,11,2075,,0.8607597905963981,0.05871507099500069,14.659946347841217,2.276761039544672e-46,0.7456129407048261,0.97590664048797,0.3322647425286863,0.34658315340172996,0.30907242048514383,0.3840938863183161,3.1987635316959278e-68,0.86 (0.75; 0.98),0.33
linear,smokingyn.0.0,aa_mortScore,0,2158,,0.21277671158955433,0.06898384394022933,3.0844426670962775,0.0020652086273847603,0.07749491634139036,0.34805850683771833,0.004393316092291211,,,,,0.21 (0.08; 0.35),0.0
linear,smokingyn.0.0,aa_mortScore,1,2158,,0.2659369306048473,0.06889823759071967,3.859850990450705,0.00011679327999655279,0.13082301496420914,0.4010508462454855,0.006862803587501354,,,,,0.27 (0.13; 0.4),0.01
linear,smokingyn.0.0,aa_mortScore,2,2158,,0.3203550763901894,0.06681006253999286,4.795012371054482,1.7378285055952792e-06,0.18933617340362832,0.4513739793767505,0.07076274089702761,,,,,0.32 (0.19; 0.45),0.07
linear,smokingyn.0.0,aa_mortScore,3,2134,,0.27439774196834704,0.0674440591594917,4.068523534733449,4.903575343323605e-05,0.142134657762651,0.4066608261740431,0.07854470527434321,,,,,0.27 (0.14; 0.41),0.08
linear,smokingyn.0.0,aa_mortScore,4,2125,,0.2820886377943819,0.06686784190185255,4.218599401015913,2.5617442353462632e-05,0.1509552090931773,0.41322206649558657,0.09928785146132157,,,,,0.28 (0.15; 0.41),0.1
linear,smokingyn.0.0,aa_mortScore,5,2075,,0.2931896824019598,0.06719412015165117,4.363323483368138,1.3440674259197027e-05,0.16141450196678814,0.4249648628371315,0.11700615981288565,,,,,0.29 (0.16; 0.42),0.12
linear,smokingyn.0.0,aa_GDF15,0,2158,,0.4920737765189247,0.06831882249753375,7.202609157039967,8.12622724473478e-13,0.3580961314819947,0.6260514215558547,0.02349658294929169,,,,,0.49 (0.36; 0.63),0.02
linear,smokingyn.0.0,aa_GDF15,1,2158,,0.7276995756765631,0.06733613015663108,10.806970551824936,1.5076462764877352e-26,0.5956490541001511,0.859750097252975,0.05138643738902471,,,,,0.73 (0.6; 0.86),0.05
linear,smokingyn.0.0,aa_GDF15,2,2158,,0.7039869399967835,0.0670699412588846,10.496310668879973,3.594412466601078e-25,0.572458397842644,0.8355154821509231,0.0635195606672383,,,,,0.7 (0.57; 0.84),0.06
linear,smokingyn.0.0,aa_GDF15,3,2134,,0.6663203652554798,0.06771266678562111,9.840409437204057,2.243646784056064e-22,0.533530520449728,0.7991102100612315,0.07119037939555262,,,,,0.67 (0.53; 0.8),0.07
linear,smokingyn.0.0,aa_GDF15,4,2125,,0.6730287784616243,0.066569345378247,10.110190728742712,1.681837452029695e-23,0.542480726400109,0.8035768305231397,0.10731141992884974,,,,,0.67 (0.54; 0.8),0.11
linear,smokingyn.0.0,aa_GDF15,5,2075,,0.6553612352153652,0.06728226982741253,9.740474524662277,5.956211720210613e-22,0.5234131834128396,0.7873092870178907,0.11468790114725225,,,,,0.66 (0.52; 0.79),0.11
linear,smokingyn.0.0,aa_GDF15,6,2158,,0.6594082437749006,0.06520937548044144,10.112169284195646,1.6183909097706346e-23,0.5315283928202348,0.7872880947295664,0.11687766181856685,0.2567952173710591,0.2169593521495372,0.296631082592581,2.1711021641438473e-35,0.66 (0.53; 0.79),0.12
linear,smokingyn.0.0,aa_GDF15,7,2158,,0.6594082437749006,0.06520937548044144,10.112169284195646,1.6183909097706346e-23,0.5315283928202348,0.7872880947295664,0.11687766181856685,0.2567952173710591,0.2169593521495372,0.296631082592581,2.1711021641438473e-35,0.66 (0.53; 0.79),0.12
linear,smokingyn.0.0,aa_GDF15,8,2158,,0.6064648648864562,0.06426687156881775,9.43666386867838,9.617414496346258e-21,0.4804332928754035,0.732496436897509,0.14963266828375787,0.30441869755655104,0.26399748655959243,0.34483990855350966,4.302063225501495e-47,0.61 (0.48; 0.73),0.15
linear,smokingyn.0.0,aa_GDF15,9,2134,,0.5842102815947843,0.06490103513057546,9.00155568273144,4.808852634255936e-19,0.45693423276431344,0.7114863304252551,0.15370030445654081,0.29923746118205274,0.2585057938906824,0.3399691284734231,5.661905010029641e-45,0.58 (0.46; 0.71),0.15
linear,smokingyn.0.0,aa_GDF15,10,2125,,0.5956083233532824,0.06427283554054417,9.266874852247101,4.5614599861961764e-20,0.46956388511248975,0.7216527615940751,0.17515773628238873,0.27445435489242853,0.23368599961786146,0.3152227101669956,2.6564527356370026e-38,0.6 (0.47; 0.72),0.18
linear,smokingyn.0.0,aa_GDF15,11,2075,,0.5769534287723835,0.06515172948065738,8.855535123494654,1.7525952789088076e-18,0.4491835685379588,0.7047232890068083,0.17783870978775673,0.2674303058710131,0.22580744683009157,0.3090531649119346,3.970466532079595e-35,0.58 (0.45; 0.7),0.18
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,0,2150,,0.09106132403489796,0.004026268032218612,22.616806259845557,9.101715960375886e-102,0.0831655345876262,0.09895711348216972,0.19233543637366834,,,,,0.09 (0.08; 0.1),0.19
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,1,2150,,0.09567918418947807,0.0039761000640951985,24.063575525544735,1.7420762784573575e-113,0.08788177758958014,0.103476590789376,0.21233731091928154,,,,,0.1 (0.09; 0.1),0.21
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,2,2150,,0.09896341858514168,0.003893502765861813,25.41758014219273,8.106806165661815e-125,0.09132798898175218,0.10659884818853119,0.2500492022195252,,,,,0.1 (0.09; 0.11),0.25
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,3,2127,,0.09612723065230594,0.0038951608359784583,24.67862938146402,1.953997888944078e-118,0.08848850074983984,0.10376596055477204,0.26619162471097424,,,,,0.1 (0.09; 0.1),0.27
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,4,2125,,0.0973148221035778,0.0037945598246458146,25.64587899537496,1.4407940901937302e-126,0.08987337302932763,0.10475627117782796,0.3050068766027123,,,,,0.1 (0.09; 0.1),0.31
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,5,2075,,0.09823346337869701,0.0038000293919149934,25.850711467574484,6.430277266801842e-128,0.09078118098183838,0.10568574577555565,0.3211989334710946,,,,,0.1 (0.09; 0.11),0.32
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,6,2150,,0.08648784314533006,0.0037048868425239006,23.344260384053044,1.33672917893103e-107,0.07922230248034129,0.09375338381031884,0.32784761476345703,0.34273870710677035,0.307747120837989,0.3777302933755517,5.2120015336629617e-76,0.09 (0.08; 0.09),0.33
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,7,2150,,0.08648784314533006,0.0037048868425239006,23.344260384053044,1.33672917893103e-107,0.07922230248034129,0.09375338381031884,0.32784761476345703,0.34273870710677035,0.307747120837989,0.3777302933755517,5.2120015336629617e-76,0.09 (0.08; 0.09),0.33
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,8,2150,,0.08920486996598673,0.0036981887258105387,24.121232468047054,5.982814162407255e-114,0.08195246286731095,0.0964572770646625,0.33984918498425365,0.31297355632756935,0.27705082540281295,0.34889628725232574,1.8299111698967328e-61,0.09 (0.08; 0.1),0.34
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,9,2127,,0.08707348564808946,0.003704537284214952,23.50455103235428,9.096281145275568e-109,0.0798085822137086,0.09433838908247033,0.3508826452485324,0.30537184899473346,0.2693807496777044,0.3413629483117625,1.5760347886358807e-58,0.09 (0.08; 0.09),0.35
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,10,2125,,0.0885654386682875,0.003625777673197407,24.426604897201464,2.5828889871824154e-116,0.08145498358783773,0.09567589374873728,0.38013764337730016,0.28881244316439514,0.2534709113098047,0.3241539750189856,1.1987122883037011e-54,0.09 (0.08; 0.1),0.38
linear,bmi.0.0,aa_coefs_frailty_cmb_ffs,11,2075,,0.08954619539660597,0.0036498851042149603,24.53397650605391,7.147537107495454e-117,0.08238836070281313,0.0967040300903988,0.38943301710727807,0.27798530893347473,0.24211624414237196,0.3138543737245775,1.5513896309157201e-49,0.09 (0.08; 0.1),0.39
linear,bmi.0.0,aa_coefs_frailty_cmb,0,2150,,0.08504818578280109,0.004087032841437357,20.809273887040927,9.169276999956176e-88,0.0770332323515234,0.09306313921407877,0.1677727771389983,,,,,0.09 (0.08; 0.09),0.17
linear,bmi.0.0,aa_coefs_frailty_cmb,1,2150,,0.08856500092218338,0.004052109214241161,21.856518726326815,8.694931369465834e-96,0.08061853513377239,0.09651146671059437,0.18193474599003046,,,,,0.09 (0.08; 0.1),0.18
linear,bmi.0.0,aa_coefs_frailty_cmb,2,2150,,0.09178522545307413,0.003975341555452432,23.088638843418348,1.5488479475388959e-105,0.08398930429379703,0.09958114661235123,0.21819094993872468,,,,,0.09 (0.08; 0.1),0.22
linear,bmi.0.0,aa_coefs_frailty_cmb,3,2127,,0.0883665711937913,0.003966798771081993,22.276544965674734,5.785536092955749e-99,0.08058735342443873,0.09614578896314385,0.2389517101039974,,,,,0.09 (0.08; 0.1),0.24
linear,bmi.0.0,aa_coefs_frailty_cmb,4,2125,,0.08957876725772326,0.0038535963121544337,23.24549849064039,1.1598658250447593e-106,0.08202154269550618,0.09713599181994034,0.28321297655327526,,,,,0.09 (0.08; 0.1),0.28
linear,bmi.0.0,aa_coefs_frailty_cmb,5,2075,,0.0905533930357945,0.003871834243582758,23.38772461292195,1.5814420118776147e-107,0.0829602932986197,0.0981464927729693,0.2953034950203888,,,,,0.09 (0.08; 0.1),0.3
linear,bmi.0.0,aa_coefs_frailty_cmb,6,2150,,0.07898106044832207,0.0037604823698693737,21.002906723124884,3.175181312116992e-89,0.07160649308916174,0.08635562780748239,0.3075236237785228,0.3573784664524921,0.32186179648373403,0.3928951364212502,8.682607508628851e-80,0.08 (0.07; 0.09),0.31
linear,bmi.0.0,aa_coefs_frailty_cmb,7,2150,,0.07898106044832207,0.0037604823698693737,21.002906723124884,3.175181312116992e-89,0.07160649308916174,0.08635562780748239,0.3075236237785228,0.3573784664524921,0.32186179648373403,0.3928951364212502,8.682607508628851e-80,0.08 (0.07; 0.09),0.31
linear,bmi.0.0,aa_coefs_frailty_cmb,8,2150,,0.08150386537978485,0.003759246822350383,21.680902912575032,2.0432955560861287e-94,0.07413171907751283,0.08887601168205687,0.317870697944296,0.32974102518742865,0.2932252002549299,0.3662568501199274,1.3300868990331627e-65,0.08 (0.07; 0.09),0.32
linear,bmi.0.0,aa_coefs_frailty_cmb,9,2127,,0.07883196380972383,0.003755562897008126,20.99071856113112,4.836162000274119e-89,0.07146699493634684,0.08619693268310083,0.3328778507389023,0.32159075442875057,0.2851039203527338,0.35807758850476734,9.8836233580796e-63,0.08 (0.07; 0.09),0.33
linear,bmi.0.0,aa_coefs_frailty_cmb,10,2125,,0.08036373888935933,0.0036652913832211672,21.925607131057962,3.3366635201509915e-96,0.07317579409897428,0.08755168367974438,0.36655350983427415,0.3041831320549634,0.2684564483330037,0.3399098157769231,6.766677912472218e-59,0.08 (0.07; 0.09),0.37
linear,bmi.0.0,aa_coefs_frailty_cmb,11,2075,,0.0813376494546789,0.0037013535935688374,21.97510921301991,2.324918126877972e-96,0.07407887927162675,0.08859641963773106,0.37209190782817414,0.29489608605713813,0.25852121724025867,0.3312709548740176,8.695227459429501e-54,0.08 (0.07; 0.09),0.37
linear,bmi.0.0,aa_coefs_frailty_allprot,0,2150,,0.08133069648582934,0.004122109311062556,19.730358985765164,8.988181024646152e-80,0.07324695567713467,0.08941443729452402,0.15342649673684894,,,,,0.08 (0.07; 0.09),0.15
linear,bmi.0.0,aa_coefs_frailty_allprot,1,2150,,0.08308995029062191,0.004105742498337204,20.23749670717848,1.7105111191491204e-83,0.07503830593108765,0.09114159465015617,0.16013578168388365,,,,,0.08 (0.08; 0.09),0.16
linear,bmi.0.0,aa_coefs_frailty_allprot,2,2150,,0.08570849179256233,0.004061066814781306,21.104920382152798,5.331946296885358e-90,0.07774445744005035,0.09367252614507432,0.1841091438424256,,,,,0.09 (0.08; 0.09),0.18
linear,bmi.0.0,aa_coefs_frailty_allprot,3,2127,,0.08190860575034889,0.004037800948893407,20.285449131115943,9.07768415206191e-84,0.07399014688630813,0.08982706461438965,0.2114637087497261,,,,,0.08 (0.07; 0.09),0.21
linear,bmi.0.0,aa_coefs_frailty_allprot,4,2125,,0.08324909771937912,0.003915825874696244,21.259652595210678,4.45653202187751e-91,0.07556983578208627,0.09092835965667197,0.2598760763811937,,,,,0.08 (0.08; 0.09),0.26
linear,bmi.0.0,aa_coefs_frailty_allprot,5,2075,,0.08464660723838408,0.0039300970290259375,21.538045145761572,5.363592744560054e-93,0.07693924766646328,0.09235396681030487,0.27393558882611346,,,,,0.08 (0.08; 0.09),0.27
linear,bmi.0.0,aa_coefs_frailty_allprot,6,2150,,0.07401411897145166,0.0038537154556144166,19.205911755529762,5.434781155095315e-76,0.06645671504950403,0.08157152289339929,0.2727610388709045,0.3384314298980337,0.3020342003598152,0.3748286594362522,3.4908081382341465e-69,0.07 (0.07; 0.08),0.27
